center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
train_dia188_utt2_spk3,train_dia188_utt0_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia188_utt3_spk6,train_dia188_utt2_spk3,pad,anger,neutral,pad,1,None,1.0
train_dia188_utt4_spk3,train_dia188_utt3_spk6,pad,anger,anger,pad,1,None,0.0
train_dia188_utt5_spk6,train_dia188_utt4_spk3,pad,anger,anger,pad,1,None,0.0
train_dia188_utt6_spk3,train_dia188_utt5_spk6,pad,neutral,anger,pad,1,None,1.0
train_dia189_utt1_spk2,pad,pad,neutral,pad,pad,None,None,0.0
train_dia189_utt2_spk3,train_dia189_utt1_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia189_utt3_spk2,train_dia189_utt2_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia189_utt4_spk5,train_dia189_utt3_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia189_utt5_spk3,train_dia189_utt4_spk5,pad,joy,neutral,pad,1,None,1.0
train_dia189_utt6_spk4,train_dia189_utt5_spk3,pad,anger,joy,pad,1,None,1.0
train_dia189_utt7_spk6,train_dia189_utt6_spk4,pad,neutral,anger,pad,1,None,1.0
train_dia189_utt8_spk3,train_dia189_utt7_spk6,pad,anger,neutral,pad,1,None,1.0
train_dia189_utt9_spk5,train_dia189_utt8_spk3,pad,neutral,anger,pad,1,None,1.0
train_dia189_utt10_spk6,train_dia189_utt9_spk5,pad,neutral,neutral,pad,1,None,0.0
train_dia189_utt13_spk6,train_dia189_utt10_spk6,pad,anger,neutral,pad,1,None,1.0
train_dia189_utt14_spk2,train_dia189_utt13_spk6,pad,joy,anger,pad,1,None,1.0
train_dia189_utt15_spk40,pad,train_dia189_utt14_spk2,neutral,pad,joy,None,1,0.0
train_dia190_utt0_spk0,pad,pad,neutral,pad,pad,None,None,0.0
train_dia190_utt1_spk5,train_dia190_utt0_spk0,pad,neutral,neutral,pad,1,None,0.0
train_dia190_utt2_spk2,train_dia190_utt1_spk5,pad,joy,neutral,pad,1,None,1.0
train_dia190_utt3_spk0,train_dia190_utt2_spk2,pad,neutral,joy,pad,1,None,1.0
train_dia190_utt4_spk4,train_dia190_utt3_spk0,pad,joy,neutral,pad,1,None,1.0
train_dia190_utt5_spk2,train_dia190_utt4_spk4,pad,neutral,joy,pad,1,None,1.0
train_dia190_utt6_spk0,train_dia190_utt5_spk2,pad,joy,neutral,pad,1,None,1.0
train_dia190_utt7_spk2,train_dia190_utt6_spk0,pad,neutral,joy,pad,1,None,1.0
train_dia191_utt0_spk2,pad,pad,anger,pad,pad,None,None,0.0
train_dia191_utt1_spk82,pad,train_dia191_utt0_spk2,neutral,pad,anger,None,1,0.0
train_dia191_utt2_spk2,train_dia191_utt0_spk2,train_dia191_utt1_spk82,neutral,anger,neutral,2,1,1.0
train_dia191_utt3_spk82,train_dia191_utt1_spk82,train_dia191_utt2_spk2,joy,neutral,neutral,2,1,1.0
train_dia191_utt4_spk2,train_dia191_utt2_spk2,train_dia191_utt3_spk82,neutral,neutral,joy,2,1,0.0
train_dia191_utt5_spk2,train_dia191_utt4_spk2,train_dia191_utt3_spk82,neutral,neutral,joy,1,2,0.0
train_dia191_utt6_spk2,train_dia191_utt5_spk2,train_dia191_utt3_spk82,neutral,neutral,joy,1,3,0.0
train_dia192_utt0_spk6,pad,pad,sadness,pad,pad,None,None,0.0
train_dia192_utt1_spk6,train_dia192_utt0_spk6,pad,neutral,sadness,pad,1,None,1.0
train_dia192_utt2_spk6,train_dia192_utt1_spk6,pad,neutral,neutral,pad,1,None,0.0
train_dia192_utt3_spk6,train_dia192_utt2_spk6,pad,joy,neutral,pad,1,None,1.0
train_dia192_utt4_spk6,train_dia192_utt3_spk6,pad,joy,joy,pad,1,None,0.0
train_dia192_utt6_spk2,train_dia192_utt4_spk6,pad,joy,joy,pad,1,None,0.0
train_dia193_utt0_spk5,pad,pad,neutral,pad,pad,None,None,0.0
train_dia193_utt1_spk83,pad,train_dia193_utt0_spk5,joy,pad,neutral,None,1,0.0
train_dia193_utt2_spk5,train_dia193_utt0_spk5,train_dia193_utt1_spk83,joy,neutral,joy,2,1,1.0
train_dia193_utt3_spk83,train_dia193_utt1_spk83,train_dia193_utt2_spk5,neutral,joy,joy,2,1,1.0
train_dia193_utt4_spk5,train_dia193_utt2_spk5,train_dia193_utt3_spk83,neutral,joy,neutral,2,1,1.0
train_dia193_utt6_spk5,train_dia193_utt4_spk5,train_dia193_utt3_spk83,neutral,neutral,neutral,1,2,0.0
train_dia193_utt7_spk5,train_dia193_utt6_spk5,train_dia193_utt3_spk83,neutral,neutral,neutral,1,3,0.0
train_dia194_utt0_spk83,pad,pad,neutral,pad,pad,None,None,0.0
train_dia194_utt1_spk5,pad,train_dia194_utt0_spk83,joy,pad,neutral,None,1,0.0
train_dia195_utt0_spk3,pad,pad,neutral,pad,pad,None,None,0.0
train_dia195_utt1_spk3,train_dia195_utt0_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia195_utt2_spk3,train_dia195_utt1_spk3,pad,joy,neutral,pad,1,None,1.0
train_dia195_utt4_spk6,train_dia195_utt2_spk3,pad,joy,joy,pad,1,None,0.0
train_dia195_utt5_spk84,pad,train_dia195_utt4_spk6,neutral,pad,joy,None,1,0.0
train_dia195_utt6_spk6,train_dia195_utt4_spk6,train_dia195_utt5_spk84,neutral,joy,neutral,2,1,1.0
train_dia195_utt8_spk6,train_dia195_utt6_spk6,train_dia195_utt5_spk84,anger,neutral,neutral,1,2,1.0
train_dia195_utt9_spk4,train_dia195_utt8_spk6,train_dia195_utt5_spk84,neutral,anger,neutral,1,3,1.0
train_dia195_utt10_spk6,train_dia195_utt9_spk4,train_dia195_utt5_spk84,neutral,neutral,neutral,1,4,0.0
train_dia195_utt12_spk6,train_dia195_utt10_spk6,train_dia195_utt5_spk84,neutral,neutral,neutral,1,5,0.0
train_dia195_utt13_spk3,train_dia195_utt12_spk6,train_dia195_utt5_spk84,neutral,neutral,neutral,1,6,0.0
train_dia195_utt14_spk6,train_dia195_utt13_spk3,train_dia195_utt5_spk84,anger,neutral,neutral,1,7,1.0
train_dia195_utt15_spk3,train_dia195_utt14_spk6,train_dia195_utt5_spk84,neutral,anger,neutral,1,8,1.0
train_dia195_utt16_spk6,train_dia195_utt15_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia195_utt17_spk3,train_dia195_utt16_spk6,pad,neutral,neutral,pad,1,None,0.0
train_dia195_utt19_spk3,train_dia195_utt17_spk3,pad,joy,neutral,pad,1,None,1.0
train_dia196_utt0_spk6,pad,pad,neutral,pad,pad,None,None,0.0
train_dia196_utt1_spk6,train_dia196_utt0_spk6,pad,neutral,neutral,pad,1,None,0.0
train_dia197_utt0_spk2,pad,pad,joy,pad,pad,None,None,0.0
train_dia197_utt2_spk2,train_dia197_utt0_spk2,pad,joy,joy,pad,1,None,0.0
train_dia197_utt4_spk2,train_dia197_utt2_spk2,pad,joy,joy,pad,1,None,0.0
train_dia197_utt5_spk85,pad,train_dia197_utt4_spk2,neutral,pad,joy,None,1,0.0
train_dia197_utt6_spk2,train_dia197_utt4_spk2,train_dia197_utt5_spk85,neutral,joy,neutral,2,1,1.0
train_dia197_utt7_spk6,train_dia197_utt6_spk2,train_dia197_utt5_spk85,neutral,neutral,neutral,1,2,0.0
train_dia198_utt0_spk5,pad,pad,neutral,pad,pad,None,None,0.0
train_dia198_utt1_spk3,train_dia198_utt0_spk5,pad,neutral,neutral,pad,1,None,0.0
train_dia198_utt2_spk5,train_dia198_utt1_spk3,pad,joy,neutral,pad,1,None,1.0
train_dia198_utt3_spk3,train_dia198_utt2_spk5,pad,neutral,joy,pad,1,None,1.0
train_dia198_utt5_spk3,train_dia198_utt3_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia198_utt6_spk5,train_dia198_utt5_spk3,pad,joy,neutral,pad,1,None,1.0
train_dia199_utt0_spk5,pad,pad,sadness,pad,pad,None,None,0.0
train_dia199_utt1_spk3,train_dia199_utt0_spk5,pad,joy,sadness,pad,1,None,1.0
train_dia199_utt2_spk3,train_dia199_utt1_spk3,pad,joy,joy,pad,1,None,0.0
train_dia199_utt3_spk3,train_dia199_utt2_spk3,pad,joy,joy,pad,1,None,0.0
train_dia199_utt4_spk0,train_dia199_utt3_spk3,pad,neutral,joy,pad,1,None,1.0
train_dia199_utt5_spk3,train_dia199_utt4_spk0,pad,neutral,neutral,pad,1,None,0.0
train_dia199_utt8_spk2,train_dia199_utt5_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia199_utt10_spk3,train_dia199_utt8_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia199_utt11_spk2,train_dia199_utt10_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia200_utt0_spk6,pad,pad,neutral,pad,pad,None,None,0.0
train_dia200_utt1_spk2,train_dia200_utt0_spk6,pad,anger,neutral,pad,1,None,1.0
train_dia200_utt4_spk6,train_dia200_utt1_spk2,pad,anger,anger,pad,1,None,0.0
train_dia200_utt5_spk2,train_dia200_utt4_spk6,pad,anger,anger,pad,1,None,0.0
train_dia200_utt6_spk6,train_dia200_utt5_spk2,pad,anger,anger,pad,1,None,0.0
train_dia200_utt7_spk2,train_dia200_utt6_spk6,pad,joy,anger,pad,1,None,1.0
train_dia200_utt8_spk6,train_dia200_utt7_spk2,pad,joy,joy,pad,1,None,0.0
train_dia200_utt9_spk2,train_dia200_utt8_spk6,pad,joy,joy,pad,1,None,0.0
train_dia201_utt0_spk20,pad,pad,neutral,pad,pad,None,None,0.0
train_dia201_utt1_spk6,pad,train_dia201_utt0_spk20,neutral,pad,neutral,None,1,0.0
train_dia201_utt2_spk20,train_dia201_utt0_spk20,train_dia201_utt1_spk6,joy,neutral,neutral,2,1,1.0
train_dia201_utt4_spk6,train_dia201_utt1_spk6,train_dia201_utt2_spk20,sadness,neutral,joy,2,1,1.0
train_dia201_utt8_spk20,train_dia201_utt2_spk20,train_dia201_utt4_spk6,joy,joy,sadness,2,1,0.0
train_dia201_utt9_spk6,train_dia201_utt4_spk6,train_dia201_utt8_spk20,joy,sadness,joy,2,1,1.0
train_dia202_utt0_spk0,pad,pad,joy,pad,pad,None,None,0.0
train_dia202_utt1_spk5,train_dia202_utt0_spk0,pad,neutral,joy,pad,1,None,1.0
train_dia202_utt2_spk0,train_dia202_utt1_spk5,pad,neutral,neutral,pad,1,None,0.0
train_dia202_utt3_spk5,train_dia202_utt2_spk0,pad,neutral,neutral,pad,1,None,0.0
train_dia202_utt4_spk0,train_dia202_utt3_spk5,pad,neutral,neutral,pad,1,None,0.0
train_dia202_utt6_spk5,train_dia202_utt4_spk0,pad,neutral,neutral,pad,1,None,0.0
train_dia202_utt8_spk5,train_dia202_utt6_spk5,pad,joy,neutral,pad,1,None,1.0
train_dia202_utt12_spk0,train_dia202_utt8_spk5,pad,neutral,joy,pad,1,None,1.0
train_dia202_utt13_spk4,train_dia202_utt12_spk0,pad,neutral,neutral,pad,1,None,0.0
train_dia202_utt14_spk4,train_dia202_utt13_spk4,pad,neutral,neutral,pad,1,None,0.0
train_dia202_utt15_spk4,train_dia202_utt14_spk4,pad,neutral,neutral,pad,1,None,0.0
train_dia202_utt16_spk0,train_dia202_utt15_spk4,pad,anger,neutral,pad,1,None,1.0
train_dia203_utt0_spk2,pad,pad,joy,pad,pad,None,None,0.0
train_dia203_utt2_spk3,train_dia203_utt0_spk2,pad,joy,joy,pad,1,None,0.0
train_dia203_utt3_spk6,train_dia203_utt2_spk3,pad,joy,joy,pad,1,None,0.0
train_dia203_utt4_spk3,train_dia203_utt3_spk6,pad,joy,joy,pad,1,None,0.0
train_dia203_utt5_spk2,train_dia203_utt4_spk3,pad,neutral,joy,pad,1,None,1.0
train_dia204_utt0_spk3,pad,pad,joy,pad,pad,None,None,0.0
train_dia204_utt1_spk86,pad,train_dia204_utt0_spk3,neutral,pad,joy,None,1,0.0
train_dia204_utt2_spk87,train_dia204_utt1_spk86,train_dia204_utt0_spk3,neutral,neutral,joy,1,2,0.0
train_dia204_utt3_spk3,train_dia204_utt0_spk3,train_dia204_utt2_spk87,neutral,joy,neutral,3,1,1.0
train_dia204_utt4_spk87,train_dia204_utt2_spk87,train_dia204_utt3_spk3,neutral,neutral,neutral,2,1,0.0
train_dia204_utt6_spk87,train_dia204_utt4_spk87,train_dia204_utt3_spk3,neutral,neutral,neutral,1,2,0.0
train_dia204_utt7_spk3,train_dia204_utt3_spk3,train_dia204_utt6_spk87,neutral,neutral,neutral,3,1,0.0
train_dia204_utt9_spk3,train_dia204_utt7_spk3,train_dia204_utt6_spk87,neutral,neutral,neutral,1,2,0.0
train_dia204_utt10_spk3,train_dia204_utt9_spk3,train_dia204_utt6_spk87,neutral,neutral,neutral,1,3,0.0
train_dia204_utt11_spk3,train_dia204_utt10_spk3,train_dia204_utt6_spk87,neutral,neutral,neutral,1,4,0.0
train_dia204_utt12_spk3,train_dia204_utt11_spk3,train_dia204_utt6_spk87,neutral,neutral,neutral,1,5,0.0
train_dia204_utt13_spk3,train_dia204_utt12_spk3,train_dia204_utt6_spk87,sadness,neutral,neutral,1,6,1.0
train_dia205_utt0_spk88,pad,pad,neutral,pad,pad,None,None,0.0
train_dia205_utt1_spk3,pad,train_dia205_utt0_spk88,neutral,pad,neutral,None,1,0.0
train_dia205_utt2_spk88,train_dia205_utt0_spk88,train_dia205_utt1_spk3,neutral,neutral,neutral,2,1,0.0
train_dia205_utt4_spk5,train_dia205_utt1_spk3,train_dia205_utt2_spk88,joy,neutral,neutral,2,1,1.0
train_dia205_utt5_spk4,train_dia205_utt4_spk5,train_dia205_utt2_spk88,neutral,joy,neutral,1,2,1.0
train_dia205_utt6_spk3,train_dia205_utt5_spk4,train_dia205_utt2_spk88,joy,neutral,neutral,1,3,1.0
train_dia206_utt0_spk89,pad,pad,neutral,pad,pad,None,None,0.0
train_dia206_utt1_spk6,pad,train_dia206_utt0_spk89,anger,pad,neutral,None,1,0.0
train_dia206_utt2_spk17,train_dia206_utt0_spk89,train_dia206_utt1_spk6,neutral,neutral,anger,2,1,0.0
train_dia206_utt4_spk17,train_dia206_utt2_spk17,train_dia206_utt1_spk6,anger,neutral,anger,1,2,1.0
train_dia206_utt5_spk6,train_dia206_utt1_spk6,train_dia206_utt4_spk17,neutral,anger,anger,3,1,1.0
train_dia206_utt6_spk89,train_dia206_utt4_spk17,train_dia206_utt5_spk6,neutral,anger,neutral,2,1,1.0
train_dia206_utt7_spk6,train_dia206_utt5_spk6,train_dia206_utt6_spk89,anger,neutral,neutral,2,1,1.0
train_dia206_utt8_spk89,train_dia206_utt6_spk89,train_dia206_utt7_spk6,neutral,neutral,anger,2,1,0.0
train_dia206_utt9_spk17,train_dia206_utt8_spk89,train_dia206_utt7_spk6,anger,neutral,anger,1,2,1.0
train_dia206_utt11_spk89,train_dia206_utt9_spk17,train_dia206_utt7_spk6,anger,anger,anger,1,3,0.0
train_dia206_utt12_spk6,train_dia206_utt7_spk6,train_dia206_utt11_spk89,anger,anger,anger,4,1,0.0
train_dia206_utt13_spk17,train_dia206_utt11_spk89,train_dia206_utt12_spk6,anger,anger,anger,2,1,0.0
train_dia206_utt14_spk17,train_dia206_utt13_spk17,train_dia206_utt12_spk6,anger,anger,anger,1,2,0.0
train_dia206_utt15_spk6,train_dia206_utt12_spk6,train_dia206_utt14_spk17,anger,anger,anger,3,1,0.0
train_dia206_utt16_spk89,train_dia206_utt14_spk17,train_dia206_utt15_spk6,anger,anger,anger,2,1,0.0
train_dia206_utt17_spk6,train_dia206_utt15_spk6,train_dia206_utt16_spk89,neutral,anger,anger,2,1,1.0
train_dia206_utt18_spk17,train_dia206_utt16_spk89,train_dia206_utt17_spk6,anger,anger,neutral,2,1,0.0
train_dia207_utt0_spk4,pad,pad,joy,pad,pad,None,None,0.0
train_dia207_utt1_spk90,pad,train_dia207_utt0_spk4,neutral,pad,joy,None,1,0.0
train_dia207_utt3_spk5,train_dia207_utt0_spk4,train_dia207_utt1_spk90,neutral,joy,neutral,2,1,1.0
train_dia207_utt4_spk5,train_dia207_utt3_spk5,train_dia207_utt1_spk90,neutral,neutral,neutral,1,2,0.0
train_dia207_utt5_spk5,train_dia207_utt4_spk5,train_dia207_utt1_spk90,neutral,neutral,neutral,1,3,0.0
train_dia207_utt6_spk90,train_dia207_utt1_spk90,train_dia207_utt5_spk5,neutral,neutral,neutral,4,1,0.0
train_dia207_utt7_spk90,train_dia207_utt6_spk90,train_dia207_utt5_spk5,neutral,neutral,neutral,1,2,0.0
train_dia207_utt8_spk5,train_dia207_utt5_spk5,train_dia207_utt7_spk90,neutral,neutral,neutral,3,1,0.0
train_dia207_utt9_spk90,train_dia207_utt7_spk90,train_dia207_utt8_spk5,neutral,neutral,neutral,2,1,0.0
train_dia207_utt10_spk5,train_dia207_utt8_spk5,train_dia207_utt9_spk90,joy,neutral,neutral,2,1,1.0
train_dia207_utt11_spk90,train_dia207_utt9_spk90,train_dia207_utt10_spk5,joy,neutral,joy,2,1,1.0
train_dia207_utt12_spk90,train_dia207_utt11_spk90,train_dia207_utt10_spk5,neutral,joy,joy,1,2,1.0
train_dia207_utt13_spk4,train_dia207_utt10_spk5,train_dia207_utt12_spk90,joy,joy,neutral,3,1,0.0
train_dia207_utt15_spk5,train_dia207_utt13_spk4,train_dia207_utt12_spk90,neutral,joy,neutral,1,2,1.0
train_dia207_utt16_spk4,train_dia207_utt15_spk5,train_dia207_utt12_spk90,neutral,neutral,neutral,1,3,0.0
train_dia207_utt17_spk5,train_dia207_utt16_spk4,train_dia207_utt12_spk90,anger,neutral,neutral,1,4,1.0
train_dia207_utt18_spk4,train_dia207_utt17_spk5,train_dia207_utt12_spk90,anger,anger,neutral,1,5,0.0
train_dia207_utt19_spk5,train_dia207_utt18_spk4,train_dia207_utt12_spk90,neutral,anger,neutral,1,6,1.0
train_dia208_utt1_spk2,pad,pad,neutral,pad,pad,None,None,0.0
train_dia208_utt3_spk2,train_dia208_utt1_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia208_utt5_spk33,pad,train_dia208_utt3_spk2,joy,pad,neutral,None,1,0.0
train_dia208_utt6_spk32,train_dia208_utt5_spk33,train_dia208_utt3_spk2,anger,joy,neutral,1,2,1.0
train_dia208_utt7_spk33,train_dia208_utt6_spk32,train_dia208_utt3_spk2,neutral,anger,neutral,1,3,1.0
train_dia208_utt8_spk33,train_dia208_utt7_spk33,train_dia208_utt3_spk2,neutral,neutral,neutral,1,4,0.0
train_dia208_utt9_spk32,train_dia208_utt8_spk33,train_dia208_utt3_spk2,joy,neutral,neutral,1,5,1.0
train_dia208_utt11_spk0,train_dia208_utt3_spk2,train_dia208_utt9_spk32,joy,neutral,joy,6,1,1.0
train_dia208_utt14_spk2,train_dia208_utt11_spk0,train_dia208_utt9_spk32,sadness,joy,joy,1,2,1.0
train_dia209_utt0_spk25,pad,pad,neutral,pad,pad,None,None,0.0
train_dia210_utt0_spk29,pad,pad,anger,pad,pad,None,None,0.0
train_dia210_utt2_spk29,train_dia210_utt0_spk29,pad,anger,anger,pad,1,None,0.0
train_dia210_utt3_spk2,pad,train_dia210_utt2_spk29,anger,pad,anger,None,1,0.0
train_dia210_utt4_spk29,train_dia210_utt2_spk29,train_dia210_utt3_spk2,anger,anger,anger,2,1,0.0
train_dia210_utt5_spk2,train_dia210_utt3_spk2,train_dia210_utt4_spk29,anger,anger,anger,2,1,0.0
train_dia210_utt6_spk25,train_dia210_utt4_spk29,train_dia210_utt5_spk2,joy,anger,anger,2,1,1.0
train_dia210_utt7_spk2,train_dia210_utt5_spk2,train_dia210_utt6_spk25,joy,anger,joy,2,1,1.0
train_dia210_utt8_spk29,train_dia210_utt6_spk25,train_dia210_utt7_spk2,joy,joy,joy,2,1,0.0
train_dia210_utt9_spk91,train_dia210_utt8_spk29,train_dia210_utt7_spk2,neutral,joy,joy,1,2,1.0
train_dia210_utt10_spk5,train_dia210_utt7_spk2,train_dia210_utt9_spk91,neutral,joy,neutral,3,1,1.0
train_dia211_utt0_spk92,pad,pad,joy,pad,pad,None,None,0.0
train_dia211_utt1_spk0,pad,train_dia211_utt0_spk92,neutral,pad,joy,None,1,0.0
train_dia211_utt2_spk67,train_dia211_utt0_spk92,train_dia211_utt1_spk0,joy,joy,neutral,2,1,0.0
train_dia211_utt3_spk0,train_dia211_utt1_spk0,train_dia211_utt2_spk67,neutral,neutral,joy,2,1,0.0
train_dia211_utt5_spk67,train_dia211_utt2_spk67,train_dia211_utt3_spk0,joy,joy,neutral,2,1,0.0
train_dia211_utt7_spk0,train_dia211_utt3_spk0,train_dia211_utt5_spk67,neutral,neutral,joy,2,1,0.0
train_dia211_utt10_spk4,train_dia211_utt7_spk0,train_dia211_utt5_spk67,joy,neutral,joy,1,2,1.0
train_dia211_utt14_spk67,train_dia211_utt5_spk67,train_dia211_utt10_spk4,neutral,joy,joy,3,1,1.0
train_dia212_utt0_spk5,pad,pad,neutral,pad,pad,None,None,0.0
train_dia212_utt1_spk4,train_dia212_utt0_spk5,pad,joy,neutral,pad,1,None,1.0
train_dia212_utt2_spk5,train_dia212_utt1_spk4,pad,neutral,joy,pad,1,None,1.0
train_dia212_utt6_spk5,train_dia212_utt2_spk5,pad,neutral,neutral,pad,1,None,0.0
train_dia212_utt7_spk4,train_dia212_utt6_spk5,pad,anger,neutral,pad,1,None,1.0
train_dia212_utt8_spk4,train_dia212_utt7_spk4,pad,neutral,anger,pad,1,None,1.0
train_dia213_utt0_spk6,pad,pad,neutral,pad,pad,None,None,0.0
train_dia213_utt1_spk6,train_dia213_utt0_spk6,pad,neutral,neutral,pad,1,None,0.0
train_dia213_utt2_spk6,train_dia213_utt1_spk6,pad,joy,neutral,pad,1,None,1.0
train_dia213_utt3_spk6,train_dia213_utt2_spk6,pad,neutral,joy,pad,1,None,1.0
train_dia213_utt4_spk0,train_dia213_utt3_spk6,pad,sadness,neutral,pad,1,None,1.0
train_dia214_utt1_spk4,pad,pad,neutral,pad,pad,None,None,0.0
train_dia214_utt2_spk5,train_dia214_utt1_spk4,pad,sadness,neutral,pad,1,None,1.0
train_dia214_utt4_spk5,train_dia214_utt2_spk5,pad,neutral,sadness,pad,1,None,1.0
train_dia214_utt7_spk70,pad,train_dia214_utt4_spk5,neutral,pad,neutral,None,1,0.0
train_dia214_utt8_spk5,train_dia214_utt4_spk5,train_dia214_utt7_spk70,joy,neutral,neutral,2,1,1.0
train_dia214_utt9_spk70,train_dia214_utt7_spk70,train_dia214_utt8_spk5,neutral,neutral,joy,2,1,0.0
train_dia214_utt10_spk5,train_dia214_utt8_spk5,train_dia214_utt9_spk70,neutral,joy,neutral,2,1,1.0
train_dia215_utt0_spk6,pad,pad,joy,pad,pad,None,None,0.0
train_dia216_utt0_spk6,pad,pad,sadness,pad,pad,None,None,0.0
train_dia216_utt1_spk2,train_dia216_utt0_spk6,pad,neutral,sadness,pad,1,None,1.0
train_dia216_utt2_spk6,train_dia216_utt1_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia217_utt0_spk2,pad,pad,neutral,pad,pad,None,None,0.0
train_dia218_utt1_spk6,pad,pad,neutral,pad,pad,None,None,0.0
train_dia218_utt2_spk6,train_dia218_utt1_spk6,pad,neutral,neutral,pad,1,None,0.0
train_dia218_utt3_spk6,train_dia218_utt2_spk6,pad,neutral,neutral,pad,1,None,0.0
train_dia218_utt4_spk4,train_dia218_utt3_spk6,pad,sadness,neutral,pad,1,None,1.0
train_dia218_utt5_spk2,train_dia218_utt4_spk4,pad,neutral,sadness,pad,1,None,1.0
train_dia218_utt6_spk2,train_dia218_utt5_spk2,pad,sadness,neutral,pad,1,None,1.0
train_dia218_utt7_spk2,train_dia218_utt6_spk2,pad,neutral,sadness,pad,1,None,1.0
train_dia218_utt8_spk2,train_dia218_utt7_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia218_utt9_spk2,train_dia218_utt8_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia218_utt10_spk2,train_dia218_utt9_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia218_utt11_spk2,train_dia218_utt10_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia218_utt12_spk3,train_dia218_utt11_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia219_utt0_spk0,pad,pad,joy,pad,pad,None,None,0.0
train_dia219_utt1_spk2,train_dia219_utt0_spk0,pad,neutral,joy,pad,1,None,1.0
train_dia219_utt2_spk2,train_dia219_utt1_spk2,pad,neutral,neutral,pad,1,None,0.0
train_dia219_utt3_spk2,train_dia219_utt2_spk2,pad,joy,neutral,pad,1,None,1.0
train_dia219_utt4_spk2,train_dia219_utt3_spk2,pad,joy,joy,pad,1,None,0.0
train_dia219_utt5_spk6,train_dia219_utt4_spk2,pad,neutral,joy,pad,1,None,1.0
train_dia219_utt6_spk4,train_dia219_utt5_spk6,pad,sadness,neutral,pad,1,None,1.0
train_dia219_utt7_spk5,train_dia219_utt6_spk4,pad,neutral,sadness,pad,1,None,1.0
train_dia219_utt8_spk4,train_dia219_utt7_spk5,pad,sadness,neutral,pad,1,None,1.0
train_dia219_utt9_spk0,train_dia219_utt8_spk4,pad,neutral,sadness,pad,1,None,1.0
train_dia219_utt10_spk0,train_dia219_utt9_spk0,pad,sadness,neutral,pad,1,None,1.0
train_dia219_utt11_spk0,train_dia219_utt10_spk0,pad,sadness,sadness,pad,1,None,0.0
train_dia219_utt12_spk4,train_dia219_utt11_spk0,pad,anger,sadness,pad,1,None,1.0
train_dia220_utt0_spk5,pad,pad,neutral,pad,pad,None,None,0.0
train_dia220_utt1_spk3,train_dia220_utt0_spk5,pad,joy,neutral,pad,1,None,1.0
train_dia220_utt2_spk4,train_dia220_utt1_spk3,pad,neutral,joy,pad,1,None,1.0
train_dia220_utt3_spk5,train_dia220_utt2_spk4,pad,sadness,neutral,pad,1,None,1.0
train_dia220_utt4_spk3,train_dia220_utt3_spk5,pad,neutral,sadness,pad,1,None,1.0
train_dia220_utt5_spk4,train_dia220_utt4_spk3,pad,neutral,neutral,pad,1,None,0.0
train_dia220_utt6_spk3,train_dia220_utt5_spk4,pad,neutral,neutral,pad,1,None,0.0
train_dia221_utt0_spk3,pad,pad,neutral,pad,pad,None,None,0.0
train_dia221_utt1_spk46,pad,train_dia221_utt0_spk3,neutral,pad,neutral,None,1,0.0
train_dia221_utt3_spk46,train_dia221_utt1_spk46,train_dia221_utt0_spk3,neutral,neutral,neutral,1,2,0.0
train_dia221_utt4_spk3,train_dia221_utt0_spk3,train_dia221_utt3_spk46,neutral,neutral,neutral,3,1,0.0
train_dia222_utt0_spk35,pad,pad,joy,pad,pad,None,None,0.0
train_dia222_utt1_spk0,pad,train_dia222_utt0_spk35,neutral,pad,joy,None,1,0.0
train_dia222_utt2_spk4,train_dia222_utt1_spk0,train_dia222_utt0_spk35,neutral,neutral,joy,1,2,0.0
train_dia222_utt3_spk35,train_dia222_utt0_spk35,train_dia222_utt2_spk4,joy,joy,neutral,3,1,0.0
train_dia222_utt4_spk0,train_dia222_utt2_spk4,train_dia222_utt3_spk35,sadness,neutral,joy,2,1,1.0
train_dia222_utt5_spk35,train_dia222_utt3_spk35,train_dia222_utt4_spk0,joy,joy,sadness,2,1,0.0
train_dia222_utt6_spk4,train_dia222_utt4_spk0,train_dia222_utt5_spk35,neutral,sadness,joy,2,1,1.0
train_dia222_utt7_spk35,train_dia222_utt5_spk35,train_dia222_utt6_spk4,neutral,joy,neutral,2,1,1.0
train_dia222_utt8_spk35,train_dia222_utt7_spk35,train_dia222_utt6_spk4,joy,neutral,neutral,1,2,1.0
