center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift
Ses01M_script02_2_F009,Ses01M_script02_2_F008,Ses01M_script02_2_M006,fru,fru,fru,1,5,0
Ses01M_script02_2_M008,Ses01M_script02_2_M006,Ses01M_script02_2_F009,neu,fru,fru,6,1,1
Ses01M_script02_2_F010,Ses01M_script02_2_F009,Ses01M_script02_2_M008,ang,fru,neu,2,1,1
Ses01M_script02_2_F011,Ses01M_script02_2_F010,Ses01M_script02_2_M008,ang,ang,neu,1,2,0
Ses01M_script02_2_M010,Ses01M_script02_2_M008,Ses01M_script02_2_F011,fru,neu,ang,3,1,1
Ses01M_script02_2_F012,Ses01M_script02_2_F011,Ses01M_script02_2_M010,fru,ang,fru,2,1,1
Ses01M_script02_2_M012,Ses01M_script02_2_M010,Ses01M_script02_2_F012,fru,fru,fru,2,1,0
Ses01M_script02_2_F013,Ses01M_script02_2_F012,Ses01M_script02_2_M012,ang,fru,fru,2,1,1
Ses01M_script02_2_M013,Ses01M_script02_2_M012,Ses01M_script02_2_F013,neu,fru,ang,2,1,1
Ses01M_script02_2_F014,Ses01M_script02_2_F013,Ses01M_script02_2_M013,ang,ang,neu,2,1,0
Ses01M_script02_2_M014,Ses01M_script02_2_M013,Ses01M_script02_2_F014,fru,neu,ang,2,1,1
Ses01M_script02_2_F015,Ses01M_script02_2_F014,Ses01M_script02_2_M014,ang,ang,fru,2,1,0
Ses01M_script02_2_F016,Ses01M_script02_2_F015,Ses01M_script02_2_M014,ang,ang,fru,1,2,0
Ses01M_script02_2_M015,Ses01M_script02_2_M014,Ses01M_script02_2_F016,fru,fru,ang,3,1,0
Ses01M_script02_2_M016,Ses01M_script02_2_M015,Ses01M_script02_2_F016,fru,fru,ang,1,2,0
Ses01M_script02_2_F017,Ses01M_script02_2_F016,Ses01M_script02_2_M016,fru,ang,fru,3,1,1
Ses01M_script02_2_M017,Ses01M_script02_2_M016,Ses01M_script02_2_F017,fru,fru,fru,2,1,0
Ses01M_script02_2_M018,Ses01M_script02_2_M017,Ses01M_script02_2_F017,fru,fru,fru,1,2,0
Ses01M_script02_2_M019,Ses01M_script02_2_M018,Ses01M_script02_2_F017,neu,fru,fru,1,3,1
Ses01M_script02_2_M020,Ses01M_script02_2_M019,Ses01M_script02_2_F017,neu,neu,fru,1,4,0
Ses01M_script02_2_M021,Ses01M_script02_2_M020,Ses01M_script02_2_F017,neu,neu,fru,1,5,0
Ses01M_script02_2_F019,Ses01M_script02_2_F017,Ses01M_script02_2_M021,neu,fru,neu,6,1,1
Ses01M_script02_2_F022,Ses01M_script02_2_F019,Ses01M_script02_2_M021,sad,neu,neu,1,2,1
Ses01M_script02_2_M022,Ses01M_script02_2_M021,Ses01M_script02_2_F022,neu,neu,sad,3,1,0
Ses01M_script02_2_M023,Ses01M_script02_2_M022,Ses01M_script02_2_F022,neu,neu,sad,1,2,0
Ses01M_script02_2_F024,Ses01M_script02_2_F022,Ses01M_script02_2_M023,sad,sad,neu,3,1,0
Ses01M_script02_2_M025,Ses01M_script02_2_M023,Ses01M_script02_2_F024,neu,neu,sad,2,1,0
Ses01M_script02_2_F025,Ses01M_script02_2_F024,Ses01M_script02_2_M025,sad,sad,neu,2,1,0
Ses01M_script02_2_M027,Ses01M_script02_2_M025,Ses01M_script02_2_F025,neu,neu,sad,2,1,0
Ses01M_script02_2_F026,Ses01M_script02_2_F025,Ses01M_script02_2_M027,sad,sad,neu,2,1,0
Ses01M_script02_2_M028,Ses01M_script02_2_M027,Ses01M_script02_2_F026,neu,neu,sad,2,1,0
Ses01M_script02_2_M029,Ses01M_script02_2_M028,Ses01M_script02_2_F026,neu,neu,sad,1,2,0
Ses01M_script02_2_M030,Ses01M_script02_2_M029,Ses01M_script02_2_F026,neu,neu,sad,1,3,0
Ses01M_script02_2_M031,Ses01M_script02_2_M030,Ses01M_script02_2_F026,fru,neu,sad,1,4,1
Ses01M_script02_2_F028,Ses01M_script02_2_F026,Ses01M_script02_2_M031,fru,sad,fru,5,1,1
Ses01M_script02_2_M032,Ses01M_script02_2_M031,Ses01M_script02_2_F028,fru,fru,fru,2,1,0
Ses01M_script02_2_F029,Ses01M_script02_2_F028,Ses01M_script02_2_M032,fru,fru,fru,2,1,0
Ses01M_script02_2_M033,Ses01M_script02_2_M032,Ses01M_script02_2_F029,ang,fru,fru,2,1,1
Ses01M_script02_2_F030,Ses01M_script02_2_F029,Ses01M_script02_2_M033,ang,fru,ang,2,1,1
Ses01M_script02_2_M034,Ses01M_script02_2_M033,Ses01M_script02_2_F030,fru,ang,ang,2,1,1
Ses01M_script02_2_M035,Ses01M_script02_2_M034,Ses01M_script02_2_F030,ang,fru,ang,1,2,1
Ses01M_script02_2_M037,Ses01M_script02_2_M035,Ses01M_script02_2_F030,sad,ang,ang,1,3,1
Ses01M_script02_2_M038,Ses01M_script02_2_M037,Ses01M_script02_2_F030,sad,sad,ang,1,4,0
Ses01M_script02_2_F031,Ses01M_script02_2_F030,Ses01M_script02_2_M038,ang,ang,sad,5,1,0
Ses01M_script02_2_M039,Ses01M_script02_2_M038,Ses01M_script02_2_F031,neu,sad,ang,2,1,1
Ses01M_script02_2_F032,Ses01M_script02_2_F031,Ses01M_script02_2_M039,ang,ang,neu,2,1,0
Ses01M_script02_2_M040,Ses01M_script02_2_M039,Ses01M_script02_2_F032,neu,neu,ang,2,1,0
Ses01M_script02_2_F033,Ses01M_script02_2_F032,Ses01M_script02_2_M040,sad,ang,neu,2,1,1
Ses01M_script02_2_M041,Ses01M_script02_2_M040,Ses01M_script02_2_F033,sad,neu,sad,2,1,1
Ses01M_script02_2_F034,Ses01M_script02_2_F033,Ses01M_script02_2_M041,sad,sad,sad,2,1,0
Ses01M_script02_2_M042,Ses01M_script02_2_M041,Ses01M_script02_2_F034,sad,sad,sad,2,1,0
Ses01M_script02_2_F035,Ses01M_script02_2_F034,Ses01M_script02_2_M042,sad,sad,sad,2,1,0
Ses01M_script02_2_F036,Ses01M_script02_2_F035,Ses01M_script02_2_M042,sad,sad,sad,1,2,0
Ses01M_script02_2_M043,Ses01M_script02_2_M042,Ses01M_script02_2_F036,sad,sad,sad,3,1,0
Ses01M_script02_2_F037,Ses01M_script02_2_F036,Ses01M_script02_2_M043,sad,sad,sad,2,1,0
Ses01M_script02_2_M044,Ses01M_script02_2_M043,Ses01M_script02_2_F037,sad,sad,sad,2,1,0
Ses01M_script02_2_M045,Ses01M_script02_2_M044,Ses01M_script02_2_F037,sad,sad,sad,1,2,0
Ses01M_script02_2_F040,Ses01M_script02_2_F037,Ses01M_script02_2_M045,sad,sad,sad,3,1,0
Ses01M_script02_2_M049,Ses01M_script02_2_M045,Ses01M_script02_2_F040,hap,sad,sad,2,1,1
Ses01M_script02_2_M050,Ses01M_script02_2_M049,Ses01M_script02_2_F040,neu,hap,sad,1,2,1
Ses01M_script02_2_F044,Ses01M_script02_2_F040,Ses01M_script02_2_M050,hap,sad,neu,3,1,1
Ses01M_script02_2_M051,Ses01M_script02_2_M050,Ses01M_script02_2_F044,neu,neu,hap,2,1,0
Ses01M_script02_2_F045,Ses01M_script02_2_F044,Ses01M_script02_2_M051,hap,hap,neu,2,1,0
Ses01M_script02_2_F046,Ses01M_script02_2_F045,Ses01M_script02_2_M051,sad,hap,neu,1,2,1
Ses01M_script02_2_M052,Ses01M_script02_2_M051,Ses01M_script02_2_F046,hap,neu,sad,3,1,1
Ses01M_script02_2_M053,Ses01M_script02_2_M052,Ses01M_script02_2_F046,hap,hap,sad,1,2,0
Ses01M_script02_2_F047,Ses01M_script02_2_F046,Ses01M_script02_2_M053,neu,sad,hap,3,1,1
Ses01M_script02_2_M054,Ses01M_script02_2_M053,Ses01M_script02_2_F047,neu,hap,neu,2,1,1
Ses01M_script03_1_F003,pad,pad,hap,pad,pad,None,None,0
Ses01M_script03_1_M004,pad,Ses01M_script03_1_F003,hap,pad,hap,None,1,0
Ses01M_script03_1_F004,Ses01M_script03_1_F003,Ses01M_script03_1_M004,hap,hap,hap,2,1,0
Ses01M_script03_1_F007,Ses01M_script03_1_F004,Ses01M_script03_1_M004,exc,hap,hap,1,2,1
Ses01M_script03_1_F008,Ses01M_script03_1_F007,Ses01M_script03_1_M004,hap,exc,hap,1,3,1
Ses01M_script03_1_M010,Ses01M_script03_1_M004,Ses01M_script03_1_F008,hap,hap,hap,4,1,0
Ses01M_script03_1_F009,Ses01M_script03_1_F008,Ses01M_script03_1_M010,hap,hap,hap,2,1,0
Ses01M_script03_1_M011,Ses01M_script03_1_M010,Ses01M_script03_1_F009,hap,hap,hap,2,1,0
Ses01M_script03_1_F010,Ses01M_script03_1_F009,Ses01M_script03_1_M011,hap,hap,hap,2,1,0
Ses01M_script03_1_M012,Ses01M_script03_1_M011,Ses01M_script03_1_F010,hap,hap,hap,2,1,0
Ses01M_script03_1_F011,Ses01M_script03_1_F010,Ses01M_script03_1_M012,hap,hap,hap,2,1,0
Ses01M_script03_1_M013,Ses01M_script03_1_M012,Ses01M_script03_1_F011,hap,hap,hap,2,1,0
Ses01M_script03_1_M014,Ses01M_script03_1_M013,Ses01M_script03_1_F011,sad,hap,hap,1,2,1
Ses01M_script03_1_F014,Ses01M_script03_1_F011,Ses01M_script03_1_M014,hap,hap,sad,3,1,0
Ses01M_script03_1_M016,Ses01M_script03_1_M014,Ses01M_script03_1_F014,hap,sad,hap,2,1,1
Ses01M_script03_1_F015,Ses01M_script03_1_F014,Ses01M_script03_1_M016,hap,hap,hap,2,1,0
Ses01M_script03_1_M017,Ses01M_script03_1_M016,Ses01M_script03_1_F015,hap,hap,hap,2,1,0
Ses01M_script03_1_M019,Ses01M_script03_1_M017,Ses01M_script03_1_F015,hap,hap,hap,1,2,0
Ses01M_script03_1_F017,Ses01M_script03_1_F015,Ses01M_script03_1_M019,hap,hap,hap,3,1,0
Ses01M_script03_1_M021,Ses01M_script03_1_M019,Ses01M_script03_1_F017,hap,hap,hap,2,1,0
Ses01M_script03_1_F018,Ses01M_script03_1_F017,Ses01M_script03_1_M021,hap,hap,hap,2,1,0
Ses01M_script03_1_M022,Ses01M_script03_1_M021,Ses01M_script03_1_F018,hap,hap,hap,2,1,0
Ses01M_script03_1_F019,Ses01M_script03_1_F018,Ses01M_script03_1_M022,hap,hap,hap,2,1,0
Ses01M_script03_1_F021,Ses01M_script03_1_F019,Ses01M_script03_1_M022,hap,hap,hap,1,2,0
Ses01M_script03_1_F024,Ses01M_script03_1_F021,Ses01M_script03_1_M022,hap,hap,hap,1,3,0
Ses01M_script03_1_M028,Ses01M_script03_1_M022,Ses01M_script03_1_F024,exc,hap,hap,4,1,1
Ses01M_script03_1_M029,Ses01M_script03_1_M028,Ses01M_script03_1_F024,exc,exc,hap,1,2,0
Ses01M_script03_1_M030,Ses01M_script03_1_M029,Ses01M_script03_1_F024,hap,exc,hap,1,3,1
Ses01M_script03_1_M031,Ses01M_script03_1_M030,Ses01M_script03_1_F024,hap,hap,hap,1,4,0
Ses01M_script03_1_M033,Ses01M_script03_1_M031,Ses01M_script03_1_F024,hap,hap,hap,1,5,0
Ses01M_script03_1_F030,Ses01M_script03_1_F024,Ses01M_script03_1_M033,hap,hap,hap,6,1,0
Ses01M_script03_1_F031,Ses01M_script03_1_F030,Ses01M_script03_1_M033,exc,hap,hap,1,2,1
Ses01M_script03_1_M037,Ses01M_script03_1_M033,Ses01M_script03_1_F031,exc,hap,exc,3,1,1
Ses01M_script03_1_F034,Ses01M_script03_1_F031,Ses01M_script03_1_M037,hap,exc,exc,2,1,1
Ses01M_script03_1_F036,Ses01M_script03_1_F034,Ses01M_script03_1_M037,hap,hap,exc,1,2,0
Ses01M_script03_1_F037,Ses01M_script03_1_F036,Ses01M_script03_1_M037,hap,hap,exc,1,3,0
Ses01M_script03_1_M039,Ses01M_script03_1_M037,Ses01M_script03_1_F037,hap,exc,hap,4,1,1
Ses01M_script03_1_F038,Ses01M_script03_1_F037,Ses01M_script03_1_M039,hap,hap,hap,2,1,0
Ses01M_script03_1_M040,Ses01M_script03_1_M039,Ses01M_script03_1_F038,hap,hap,hap,2,1,0
Ses01M_script03_1_F039,Ses01M_script03_1_F038,Ses01M_script03_1_M040,hap,hap,hap,2,1,0
Ses01M_script03_1_M041,Ses01M_script03_1_M040,Ses01M_script03_1_F039,hap,hap,hap,2,1,0
Ses01M_script03_1_F040,Ses01M_script03_1_F039,Ses01M_script03_1_M041,hap,hap,hap,2,1,0
Ses01M_script03_1_F041,Ses01M_script03_1_F040,Ses01M_script03_1_M041,exc,hap,hap,1,2,1
Ses01M_script03_2_F006,pad,pad,neu,pad,pad,None,None,0
Ses01M_script03_2_F010,Ses01M_script03_2_F006,pad,neu,neu,pad,1,None,0
Ses01M_script03_2_M012,pad,Ses01M_script03_2_F010,neu,pad,neu,None,1,0
Ses01M_script03_2_F011,Ses01M_script03_2_F010,Ses01M_script03_2_M012,ang,neu,neu,2,1,1
Ses01M_script03_2_M013,Ses01M_script03_2_M012,Ses01M_script03_2_F011,neu,neu,ang,2,1,0
Ses01M_script03_2_M016,Ses01M_script03_2_M013,Ses01M_script03_2_F011,fru,neu,ang,1,2,1
Ses01M_script03_2_F015,Ses01M_script03_2_F011,Ses01M_script03_2_M016,ang,ang,fru,3,1,0
Ses01M_script03_2_M017,Ses01M_script03_2_M016,Ses01M_script03_2_F015,fru,fru,ang,2,1,0
Ses01M_script03_2_M018,Ses01M_script03_2_M017,Ses01M_script03_2_F015,neu,fru,ang,1,2,1
Ses01M_script03_2_F017,Ses01M_script03_2_F015,Ses01M_script03_2_M018,ang,ang,neu,3,1,0
Ses01M_script03_2_M022,Ses01M_script03_2_M018,Ses01M_script03_2_F017,ang,neu,ang,2,1,1
Ses01M_script03_2_M023,Ses01M_script03_2_M022,Ses01M_script03_2_F017,ang,ang,ang,1,2,0
Ses01M_script03_2_M024,Ses01M_script03_2_M023,Ses01M_script03_2_F017,ang,ang,ang,1,3,0
Ses01M_script03_2_F022,Ses01M_script03_2_F017,Ses01M_script03_2_M024,ang,ang,ang,4,1,0
Ses01M_script03_2_F023,Ses01M_script03_2_F022,Ses01M_script03_2_M024,ang,ang,ang,1,2,0
Ses01M_script03_2_M025,Ses01M_script03_2_M024,Ses01M_script03_2_F023,ang,ang,ang,3,1,0
Ses01M_script03_2_F024,Ses01M_script03_2_F023,Ses01M_script03_2_M025,ang,ang,ang,2,1,0
Ses01M_script03_2_M026,Ses01M_script03_2_M025,Ses01M_script03_2_F024,ang,ang,ang,2,1,0
Ses01M_script03_2_F025,Ses01M_script03_2_F024,Ses01M_script03_2_M026,ang,ang,ang,2,1,0
Ses01M_script03_2_M027,Ses01M_script03_2_M026,Ses01M_script03_2_F025,ang,ang,ang,2,1,0
Ses01M_script03_2_F026,Ses01M_script03_2_F025,Ses01M_script03_2_M027,ang,ang,ang,2,1,0
Ses01M_script03_2_M028,Ses01M_script03_2_M027,Ses01M_script03_2_F026,ang,ang,ang,2,1,0
Ses01M_script03_2_F027,Ses01M_script03_2_F026,Ses01M_script03_2_M028,ang,ang,ang,2,1,0
Ses01M_script03_2_M029,Ses01M_script03_2_M028,Ses01M_script03_2_F027,ang,ang,ang,2,1,0
Ses01M_script03_2_F028,Ses01M_script03_2_F027,Ses01M_script03_2_M029,ang,ang,ang,2,1,0
Ses01M_script03_2_M030,Ses01M_script03_2_M029,Ses01M_script03_2_F028,ang,ang,ang,2,1,0
Ses01M_script03_2_F029,Ses01M_script03_2_F028,Ses01M_script03_2_M030,ang,ang,ang,2,1,0
Ses01M_script03_2_F030,Ses01M_script03_2_F029,Ses01M_script03_2_M030,ang,ang,ang,1,2,0
Ses01M_script03_2_M031,Ses01M_script03_2_M030,Ses01M_script03_2_F030,ang,ang,ang,3,1,0
Ses01M_script03_2_M032,Ses01M_script03_2_M031,Ses01M_script03_2_F030,ang,ang,ang,1,2,0
Ses01M_script03_2_F031,Ses01M_script03_2_F030,Ses01M_script03_2_M032,ang,ang,ang,3,1,0
Ses01M_script03_2_M033,Ses01M_script03_2_M032,Ses01M_script03_2_F031,ang,ang,ang,2,1,0
Ses01M_script03_2_F033,Ses01M_script03_2_F031,Ses01M_script03_2_M033,ang,ang,ang,2,1,0
Ses01M_script03_2_M034,Ses01M_script03_2_M033,Ses01M_script03_2_F033,ang,ang,ang,2,1,0
Ses01M_script03_2_F034,Ses01M_script03_2_F033,Ses01M_script03_2_M034,ang,ang,ang,2,1,0
Ses01M_script03_2_M035,Ses01M_script03_2_M034,Ses01M_script03_2_F034,ang,ang,ang,2,1,0
Ses01M_script03_2_F035,Ses01M_script03_2_F034,Ses01M_script03_2_M035,ang,ang,ang,2,1,0
Ses01M_script03_2_M036,Ses01M_script03_2_M035,Ses01M_script03_2_F035,ang,ang,ang,2,1,0
Ses01M_script03_2_F036,Ses01M_script03_2_F035,Ses01M_script03_2_M036,ang,ang,ang,2,1,0
Ses01M_script03_2_M037,Ses01M_script03_2_M036,Ses01M_script03_2_F036,ang,ang,ang,2,1,0
Ses01M_script03_2_F037,Ses01M_script03_2_F036,Ses01M_script03_2_M037,ang,ang,ang,2,1,0
Ses01M_script03_2_M038,Ses01M_script03_2_M037,Ses01M_script03_2_F037,ang,ang,ang,2,1,0
Ses01M_script03_2_F038,Ses01M_script03_2_F037,Ses01M_script03_2_M038,ang,ang,ang,2,1,0
Ses01M_script03_2_M039,Ses01M_script03_2_M038,Ses01M_script03_2_F038,ang,ang,ang,2,1,0
Ses01M_script03_2_F039,Ses01M_script03_2_F038,Ses01M_script03_2_M039,ang,ang,ang,2,1,0
Ses01M_script03_2_M040,Ses01M_script03_2_M039,Ses01M_script03_2_F039,ang,ang,ang,2,1,0
Ses01M_script03_2_F040,Ses01M_script03_2_F039,Ses01M_script03_2_M040,ang,ang,ang,2,1,0
Ses01M_script03_2_M041,Ses01M_script03_2_M040,Ses01M_script03_2_F040,ang,ang,ang,2,1,0
Ses01M_script03_2_F041,Ses01M_script03_2_F040,Ses01M_script03_2_M041,ang,ang,ang,2,1,0
Ses01M_script03_2_M042,Ses01M_script03_2_M041,Ses01M_script03_2_F041,ang,ang,ang,2,1,0
Ses01M_script03_2_M043,Ses01M_script03_2_M042,Ses01M_script03_2_F041,ang,ang,ang,1,2,0
Ses02F_impro01_F000,pad,pad,neu,pad,pad,None,None,0
Ses02F_impro01_M000,pad,Ses02F_impro01_F000,neu,pad,neu,None,1,0
Ses02F_impro01_M001,Ses02F_impro01_M000,Ses02F_impro01_F000,neu,neu,neu,1,2,0
Ses02F_impro01_M002,Ses02F_impro01_M001,Ses02F_impro01_F000,neu,neu,neu,1,3,0
Ses02F_impro01_F003,Ses02F_impro01_F000,Ses02F_impro01_M002,fru,neu,neu,4,1,1
Ses02F_impro01_F004,Ses02F_impro01_F003,Ses02F_impro01_M002,fru,fru,neu,1,2,0
Ses02F_impro01_F005,Ses02F_impro01_F004,Ses02F_impro01_M002,fru,fru,neu,1,3,0
Ses02F_impro01_M004,Ses02F_impro01_M002,Ses02F_impro01_F005,neu,neu,fru,4,1,0
Ses02F_impro01_M005,Ses02F_impro01_M004,Ses02F_impro01_F005,fru,neu,fru,1,2,1
Ses02F_impro01_F006,Ses02F_impro01_F005,Ses02F_impro01_M005,fru,fru,fru,3,1,0
Ses02F_impro01_F007,Ses02F_impro01_F006,Ses02F_impro01_M005,fru,fru,fru,1,2,0
Ses02F_impro01_M006,Ses02F_impro01_M005,Ses02F_impro01_F007,fru,fru,fru,3,1,0
Ses02F_impro01_M007,Ses02F_impro01_M006,Ses02F_impro01_F007,fru,fru,fru,1,2,0
Ses02F_impro01_F008,Ses02F_impro01_F007,Ses02F_impro01_M007,fru,fru,fru,3,1,0
Ses02F_impro01_F009,Ses02F_impro01_F008,Ses02F_impro01_M007,fru,fru,fru,1,2,0
Ses02F_impro01_M008,Ses02F_impro01_M007,Ses02F_impro01_F009,fru,fru,fru,3,1,0
Ses02F_impro01_M009,Ses02F_impro01_M008,Ses02F_impro01_F009,fru,fru,fru,1,2,0
Ses02F_impro01_F010,Ses02F_impro01_F009,Ses02F_impro01_M009,fru,fru,fru,3,1,0
Ses02F_impro01_M010,Ses02F_impro01_M009,Ses02F_impro01_F010,fru,fru,fru,2,1,0
Ses02F_impro01_F011,Ses02F_impro01_F010,Ses02F_impro01_M010,fru,fru,fru,2,1,0
Ses02F_impro01_M011,Ses02F_impro01_M010,Ses02F_impro01_F011,fru,fru,fru,2,1,0
Ses02F_impro01_F012,Ses02F_impro01_F011,Ses02F_impro01_M011,fru,fru,fru,2,1,0
Ses02F_impro01_F013,Ses02F_impro01_F012,Ses02F_impro01_M011,fru,fru,fru,1,2,0
Ses02F_impro01_M012,Ses02F_impro01_M011,Ses02F_impro01_F013,fru,fru,fru,3,1,0
Ses02F_impro01_M013,Ses02F_impro01_M012,Ses02F_impro01_F013,fru,fru,fru,1,2,0
Ses02F_impro01_F014,Ses02F_impro01_F013,Ses02F_impro01_M013,fru,fru,fru,3,1,0
Ses02F_impro01_M014,Ses02F_impro01_M013,Ses02F_impro01_F014,fru,fru,fru,2,1,0
Ses02F_impro01_F015,Ses02F_impro01_F014,Ses02F_impro01_M014,fru,fru,fru,2,1,0
Ses02F_impro01_M015,Ses02F_impro01_M014,Ses02F_impro01_F015,fru,fru,fru,2,1,0
Ses02F_impro01_F016,Ses02F_impro01_F015,Ses02F_impro01_M015,fru,fru,fru,2,1,0
Ses02F_impro01_F017,Ses02F_impro01_F016,Ses02F_impro01_M015,fru,fru,fru,1,2,0
Ses02F_impro01_M017,Ses02F_impro01_M015,Ses02F_impro01_F017,ang,fru,fru,3,1,1
Ses02F_impro01_F018,Ses02F_impro01_F017,Ses02F_impro01_M017,ang,fru,ang,2,1,1
Ses02F_impro01_M018,Ses02F_impro01_M017,Ses02F_impro01_F018,fru,ang,ang,2,1,1
Ses02F_impro01_M019,Ses02F_impro01_M018,Ses02F_impro01_F018,ang,fru,ang,1,2,1
Ses02F_impro01_F019,Ses02F_impro01_F018,Ses02F_impro01_M019,ang,ang,ang,3,1,0
Ses02F_impro01_M020,Ses02F_impro01_M019,Ses02F_impro01_F019,fru,ang,ang,2,1,1
Ses02F_impro01_F020,Ses02F_impro01_F019,Ses02F_impro01_M020,ang,ang,fru,2,1,0
Ses02F_impro01_M021,Ses02F_impro01_M020,Ses02F_impro01_F020,fru,fru,ang,2,1,0
Ses02F_impro01_F021,Ses02F_impro01_F020,Ses02F_impro01_M021,ang,ang,fru,2,1,0
Ses02F_impro01_M022,Ses02F_impro01_M021,Ses02F_impro01_F021,fru,fru,ang,2,1,0
Ses02F_impro01_M023,Ses02F_impro01_M022,Ses02F_impro01_F021,fru,fru,ang,1,2,0
Ses02F_impro01_F022,Ses02F_impro01_F021,Ses02F_impro01_M023,fru,ang,fru,3,1,1
Ses02F_impro01_M024,Ses02F_impro01_M023,Ses02F_impro01_F022,fru,fru,fru,2,1,0
Ses02F_impro01_F023,Ses02F_impro01_F022,Ses02F_impro01_M024,fru,fru,fru,2,1,0
Ses02F_impro02_F000,pad,pad,sad,pad,pad,None,None,0
Ses02F_impro02_F001,Ses02F_impro02_F000,pad,sad,sad,pad,1,None,0
Ses02F_impro02_M001,pad,Ses02F_impro02_F001,fru,pad,sad,None,1,0
Ses02F_impro02_F002,Ses02F_impro02_F001,Ses02F_impro02_M001,sad,sad,fru,2,1,0
Ses02F_impro02_M002,Ses02F_impro02_M001,Ses02F_impro02_F002,fru,fru,sad,2,1,0
Ses02F_impro02_F003,Ses02F_impro02_F002,Ses02F_impro02_M002,sad,sad,fru,2,1,0
Ses02F_impro02_M003,Ses02F_impro02_M002,Ses02F_impro02_F003,fru,fru,sad,2,1,0
Ses02F_impro02_F004,Ses02F_impro02_F003,Ses02F_impro02_M003,sad,sad,fru,2,1,0
Ses02F_impro02_F005,Ses02F_impro02_F004,Ses02F_impro02_M003,sad,sad,fru,1,2,0
Ses02F_impro02_M005,Ses02F_impro02_M003,Ses02F_impro02_F005,fru,fru,sad,3,1,0
Ses02F_impro02_F006,Ses02F_impro02_F005,Ses02F_impro02_M005,sad,sad,fru,2,1,0
Ses02F_impro02_F007,Ses02F_impro02_F006,Ses02F_impro02_M005,sad,sad,fru,1,2,0
Ses02F_impro02_M006,Ses02F_impro02_M005,Ses02F_impro02_F007,fru,fru,sad,3,1,0
Ses02F_impro02_F008,Ses02F_impro02_F007,Ses02F_impro02_M006,sad,sad,fru,2,1,0
Ses02F_impro02_M007,Ses02F_impro02_M006,Ses02F_impro02_F008,sad,fru,sad,2,1,1
Ses02F_impro02_F009,Ses02F_impro02_F008,Ses02F_impro02_M007,sad,sad,sad,2,1,0
Ses02F_impro02_M008,Ses02F_impro02_M007,Ses02F_impro02_F009,fru,sad,sad,2,1,1
Ses02F_impro02_F010,Ses02F_impro02_F009,Ses02F_impro02_M008,sad,sad,fru,2,1,0
Ses02F_impro02_F011,Ses02F_impro02_F010,Ses02F_impro02_M008,sad,sad,fru,1,2,0
Ses02F_impro02_M009,Ses02F_impro02_M008,Ses02F_impro02_F011,fru,fru,sad,3,1,0
Ses02F_impro02_M010,Ses02F_impro02_M009,Ses02F_impro02_F011,fru,fru,sad,1,2,0
Ses02F_impro02_F012,Ses02F_impro02_F011,Ses02F_impro02_M010,sad,sad,fru,3,1,0
Ses02F_impro02_F013,Ses02F_impro02_F012,Ses02F_impro02_M010,sad,sad,fru,1,2,0
Ses02F_impro02_M012,Ses02F_impro02_M010,Ses02F_impro02_F013,sad,fru,sad,3,1,1
Ses02F_impro03_F000,pad,pad,exc,pad,pad,None,None,0
Ses02F_impro03_F001,Ses02F_impro03_F000,pad,exc,exc,pad,1,None,0
Ses02F_impro03_M001,pad,Ses02F_impro03_F001,neu,pad,exc,None,1,0
Ses02F_impro03_M004,Ses02F_impro03_M001,Ses02F_impro03_F001,hap,neu,exc,1,2,1
Ses02F_impro03_F004,Ses02F_impro03_F001,Ses02F_impro03_M004,exc,exc,hap,3,1,0
Ses02F_impro03_M005,Ses02F_impro03_M004,Ses02F_impro03_F004,exc,hap,exc,2,1,1
Ses02F_impro03_F009,Ses02F_impro03_F004,Ses02F_impro03_M005,exc,exc,exc,2,1,0
Ses02F_impro03_F011,Ses02F_impro03_F009,Ses02F_impro03_M005,exc,exc,exc,1,2,0
Ses02F_impro03_M009,Ses02F_impro03_M005,Ses02F_impro03_F011,hap,exc,exc,3,1,1
Ses02F_impro03_F012,Ses02F_impro03_F011,Ses02F_impro03_M009,exc,exc,hap,2,1,0
Ses02F_impro03_M010,Ses02F_impro03_M009,Ses02F_impro03_F012,hap,hap,exc,2,1,0
Ses02F_impro03_F013,Ses02F_impro03_F012,Ses02F_impro03_M010,exc,exc,hap,2,1,0
Ses02F_impro03_M011,Ses02F_impro03_M010,Ses02F_impro03_F013,hap,hap,exc,2,1,0
Ses02F_impro03_F014,Ses02F_impro03_F013,Ses02F_impro03_M011,exc,exc,hap,2,1,0
Ses02F_impro03_M012,Ses02F_impro03_M011,Ses02F_impro03_F014,exc,hap,exc,2,1,1
Ses02F_impro03_F015,Ses02F_impro03_F014,Ses02F_impro03_M012,hap,exc,exc,2,1,1
Ses02F_impro03_F016,Ses02F_impro03_F015,Ses02F_impro03_M012,hap,hap,exc,1,2,0
Ses02F_impro03_M013,Ses02F_impro03_M012,Ses02F_impro03_F016,neu,exc,hap,3,1,1
Ses02F_impro03_F017,Ses02F_impro03_F016,Ses02F_impro03_M013,hap,hap,neu,2,1,0
Ses02F_impro03_M014,Ses02F_impro03_M013,Ses02F_impro03_F017,neu,neu,hap,2,1,0
Ses02F_impro03_F018,Ses02F_impro03_F017,Ses02F_impro03_M014,hap,hap,neu,2,1,0
