center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur
Ses05F_script01_1_F028,Ses05F_script01_1_F027,Ses05F_script01_1_M028,neu,neu,fru,2,1,0,0,0
Ses05F_script01_1_M029,Ses05F_script01_1_M028,Ses05F_script01_1_F028,fru,fru,neu,2,1,0,0,0
Ses05F_script01_1_M030,Ses05F_script01_1_M029,Ses05F_script01_1_F028,fru,fru,neu,1,2,0,0,0
Ses05F_script01_1_F030,Ses05F_script01_1_F028,Ses05F_script01_1_M030,fru,neu,fru,3,1,1,0,0
Ses05F_script01_1_M031,Ses05F_script01_1_M030,Ses05F_script01_1_F031,fru,fru,sad,3,1,0,0,0
Ses05F_script01_1_M032,Ses05F_script01_1_M031,Ses05F_script01_1_F031,fru,fru,sad,1,2,0,0,0
Ses05F_script01_1_M033,Ses05F_script01_1_M032,Ses05F_script01_1_F033,fru,fru,ang,2,1,0,0,0
Ses05F_script01_1_F034,Ses05F_script01_1_F033,Ses05F_script01_1_M033,ang,ang,fru,2,1,0,0,0
Ses05F_script01_1_F035,Ses05F_script01_1_F034,Ses05F_script01_1_M033,fru,ang,fru,1,2,1,0,0
Ses05F_script01_1_F037,Ses05F_script01_1_F035,Ses05F_script01_1_M035,fru,fru,ang,2,1,0,0,0
Ses05F_script01_1_F038,Ses05F_script01_1_F037,Ses05F_script01_1_M035,ang,fru,ang,1,2,1,0,0
Ses05F_script01_2_F001,pad,Ses05F_script01_2_M000,neu,pad,neu,None,1,1,None,0
Ses05F_script01_2_M004,Ses05F_script01_2_M003,Ses05F_script01_2_F001,fru,fru,neu,1,4,0,0,0
Ses05F_script01_2_F005,Ses05F_script01_2_F001,Ses05F_script01_2_M004,fru,neu,fru,5,1,1,0,0
Ses05F_script01_2_F007,Ses05F_script01_2_F006,Ses05F_script01_2_M005,fru,ang,fru,1,2,1,0,0
Ses05F_script01_2_M010,Ses05F_script01_2_M009,Ses05F_script01_2_F010,fru,fru,ang,2,1,0,0,0
Ses05F_script01_2_F011,Ses05F_script01_2_F010,Ses05F_script01_2_M010,ang,ang,fru,2,1,0,0,0
Ses05F_script01_2_M011,Ses05F_script01_2_M010,Ses05F_script01_2_F011,fru,fru,ang,2,1,0,0,0
Ses05F_script01_2_F012,Ses05F_script01_2_F011,Ses05F_script01_2_M011,ang,ang,fru,2,1,0,0,0
Ses05F_script01_2_M012,Ses05F_script01_2_M011,Ses05F_script01_2_F012,fru,fru,ang,2,1,0,0,0
Ses05F_script01_2_M013,Ses05F_script01_2_M012,Ses05F_script01_2_F012,fru,fru,ang,1,2,0,0,0
Ses05F_script01_2_F014,Ses05F_script01_2_F012,Ses05F_script01_2_M013,ang,ang,fru,3,1,0,0,0
Ses05F_script01_2_M014,Ses05F_script01_2_M013,Ses05F_script01_2_F014,fru,fru,ang,2,1,0,0,0
Ses05F_script01_2_F017,Ses05F_script01_2_F016,Ses05F_script01_2_M016,ang,sad,ang,2,1,1,0,0
Ses05F_script01_3_M000,pad,Ses05F_script01_3_F000,hap,pad,hap,None,1,1,None,0
Ses05F_script01_3_F008,Ses05F_script01_3_F006,Ses05F_script01_3_M006,neu,sad,neu,3,1,1,0,0
Ses05F_script01_3_M008,Ses05F_script01_3_M006,Ses05F_script01_3_F009,hap,neu,hap,3,1,1,0,0
Ses05F_script01_3_M010,Ses05F_script01_3_M009,Ses05F_script01_3_F009,exc,exc,hap,1,3,0,0,0
Ses05F_script01_3_M016,Ses05F_script01_3_M010,Ses05F_script01_3_F009,exc,exc,hap,1,4,0,0,0
Ses05F_script01_3_F015,Ses05F_script01_3_F009,Ses05F_script01_3_M016,hap,hap,exc,5,1,0,0,0
Ses05F_script01_3_M017,Ses05F_script01_3_M016,Ses05F_script01_3_F015,exc,exc,hap,2,1,0,0,0
Ses05F_script01_3_F016,Ses05F_script01_3_F015,Ses05F_script01_3_M017,hap,hap,exc,2,1,0,0,0
Ses05F_script01_3_F017,Ses05F_script01_3_F016,Ses05F_script01_3_M017,hap,hap,exc,1,2,0,0,0
Ses05F_script01_3_F020,Ses05F_script01_3_F017,Ses05F_script01_3_M021,sad,hap,sad,2,1,1,0,0
Ses05F_script01_3_M025,Ses05F_script01_3_M024,Ses05F_script01_3_F021,sad,sad,neu,2,1,0,0,0
Ses05F_script01_3_F022,Ses05F_script01_3_F021,Ses05F_script01_3_M025,sad,neu,sad,2,1,1,0,0
Ses05F_script01_3_M035,Ses05F_script01_3_M034,pad,sad,sad,pad,1,None,0,0,0
Ses05F_script01_3_M036,Ses05F_script01_3_M035,pad,sad,sad,pad,1,None,0,0,0
Ses05F_script01_3_M037,Ses05F_script01_3_M036,pad,sad,sad,pad,1,None,0,0,0
Ses05F_script01_3_F026,Ses05F_script01_3_F025,Ses05F_script01_3_M040,hap,sad,hap,2,1,1,0,0
Ses05F_script02_1_M001,Ses05F_script02_1_M000,pad,exc,exc,pad,1,None,0,0,0
Ses05F_script02_1_M002,Ses05F_script02_1_M001,Ses05F_script02_1_F000,exc,exc,neu,2,1,0,0,0
Ses05F_script02_1_M003,Ses05F_script02_1_M002,Ses05F_script02_1_F000,exc,exc,neu,1,2,0,0,0
Ses05F_script02_1_F001,Ses05F_script02_1_F000,Ses05F_script02_1_M003,neu,neu,exc,3,1,0,0,0
Ses05F_script02_1_F002,Ses05F_script02_1_F001,Ses05F_script02_1_M004,fru,neu,fru,2,1,1,0,0
Ses05F_script02_1_M010,Ses05F_script02_1_M009,Ses05F_script02_1_F005,exc,exc,neu,1,2,0,0,0
Ses05F_script02_1_M011,Ses05F_script02_1_M010,Ses05F_script02_1_F005,exc,exc,neu,1,3,0,0,0
Ses05F_script02_1_M012,Ses05F_script02_1_M011,Ses05F_script02_1_F005,exc,exc,neu,1,4,0,0,0
Ses05F_script02_1_F007,Ses05F_script02_1_F005,Ses05F_script02_1_M012,neu,neu,exc,5,1,0,0,0
Ses05F_script02_1_M014,Ses05F_script02_1_M012,Ses05F_script02_1_F008,exc,exc,fru,3,1,0,0,0
Ses05F_script02_1_F010,Ses05F_script02_1_F008,Ses05F_script02_1_M014,fru,fru,exc,2,1,0,0,0
Ses05F_script02_1_F012,Ses05F_script02_1_F011,Ses05F_script02_1_M017,neu,neu,fru,2,1,0,0,0
Ses05F_script02_1_M019,Ses05F_script02_1_M018,Ses05F_script02_1_F012,exc,exc,neu,1,2,0,0,0
Ses05F_script02_1_M020,Ses05F_script02_1_M019,Ses05F_script02_1_F013,exc,exc,fru,2,1,0,0,0
Ses05F_script02_1_M021,Ses05F_script02_1_M020,Ses05F_script02_1_F013,exc,exc,fru,1,2,0,0,0
Ses05F_script02_1_F014,Ses05F_script02_1_F013,Ses05F_script02_1_M021,fru,fru,exc,3,1,0,0,0
Ses05F_script02_1_M023,Ses05F_script02_1_M021,Ses05F_script02_1_F014,exc,exc,fru,2,1,0,0,0
Ses05F_script02_1_M024,Ses05F_script02_1_M023,Ses05F_script02_1_F014,exc,exc,fru,1,2,0,0,0
Ses05F_script02_1_F017,Ses05F_script02_1_F016,Ses05F_script02_1_M024,neu,neu,exc,1,2,0,0,0
Ses05F_script02_1_M027,Ses05F_script02_1_M024,Ses05F_script02_1_F018,fru,exc,fru,4,1,1,0,0
Ses05F_script02_1_M030,Ses05F_script02_1_M029,Ses05F_script02_1_F019,exc,exc,fru,1,2,0,0,0
Ses05F_script02_1_M031,Ses05F_script02_1_M030,Ses05F_script02_1_F019,exc,exc,fru,1,3,0,0,0
Ses05F_script02_1_M032,Ses05F_script02_1_M031,Ses05F_script02_1_F019,exc,exc,fru,1,4,0,0,0
Ses05F_script02_1_M033,Ses05F_script02_1_M032,Ses05F_script02_1_F019,exc,exc,fru,1,5,0,0,0
Ses05F_script02_1_M034,Ses05F_script02_1_M033,Ses05F_script02_1_F019,exc,exc,fru,1,6,0,0,0
Ses05F_script02_2_M003,Ses05F_script02_2_M002,pad,neu,neu,pad,1,None,0,0,0
Ses05F_script02_2_M005,Ses05F_script02_2_M003,Ses05F_script02_2_F004,neu,neu,fru,2,1,0,0,0
Ses05F_script02_2_F006,Ses05F_script02_2_F005,Ses05F_script02_2_M006,fru,ang,fru,2,1,1,0,0
Ses05F_script02_2_F010,Ses05F_script02_2_F009,Ses05F_script02_2_M010,fru,fru,neu,2,1,0,0,0
Ses05F_script02_2_M011,Ses05F_script02_2_M010,Ses05F_script02_2_F010,fru,neu,fru,2,1,1,0,0
Ses05F_script02_2_F014,Ses05F_script02_2_F013,Ses05F_script02_2_M013,sad,sad,fru,1,2,0,0,0
Ses05F_script02_2_F017,Ses05F_script02_2_F016,Ses05F_script02_2_M016,sad,sad,neu,1,2,0,0,0
Ses05F_script02_2_F018,Ses05F_script02_2_F017,Ses05F_script02_2_M018,sad,sad,exc,2,1,0,0,0
Ses05F_script02_2_M019,Ses05F_script02_2_M018,Ses05F_script02_2_F018,exc,exc,sad,2,1,0,0,0
Ses05F_script02_2_F019,Ses05F_script02_2_F018,Ses05F_script02_2_M019,sad,sad,exc,2,1,0,0,0
Ses05F_script02_2_M020,Ses05F_script02_2_M019,Ses05F_script02_2_F019,exc,exc,sad,2,1,0,0,0
Ses05F_script02_2_M022,Ses05F_script02_2_M020,Ses05F_script02_2_F020,fru,exc,fru,2,1,1,0,0
Ses05F_script02_2_M027,Ses05F_script02_2_M025,Ses05F_script02_2_F025,fru,ang,fru,1,2,1,0,0
Ses05F_script02_2_F027,Ses05F_script02_2_F026,Ses05F_script02_2_M027,sad,sad,fru,1,2,0,0,0
Ses05F_script02_2_F028,Ses05F_script02_2_F027,Ses05F_script02_2_M027,sad,sad,fru,1,3,0,0,0
Ses05F_script02_2_M031,Ses05F_script02_2_M027,Ses05F_script02_2_F028,sad,fru,sad,4,1,1,0,0
Ses05F_script02_2_F034,Ses05F_script02_2_F033,Ses05F_script02_2_M035,hap,sad,hap,2,1,1,0,0
Ses05F_script03_1_M001,Ses05F_script03_1_M000,pad,exc,exc,pad,1,None,0,0,0
Ses05F_script03_1_M005,Ses05F_script03_1_M001,pad,exc,exc,pad,1,None,0,0,0
Ses05F_script03_1_F005,pad,Ses05F_script03_1_M005,exc,pad,exc,None,1,1,None,0
Ses05F_script03_1_F011,Ses05F_script03_1_F010,Ses05F_script03_1_M007,neu,neu,exc,1,3,0,0,0
Ses05F_script03_1_M011,Ses05F_script03_1_M007,Ses05F_script03_1_F011,exc,exc,neu,4,1,0,0,0
Ses05F_script03_1_F013,Ses05F_script03_1_F011,Ses05F_script03_1_M011,neu,neu,exc,2,1,0,0,0
Ses05F_script03_1_M013,Ses05F_script03_1_M011,Ses05F_script03_1_F013,exc,exc,neu,2,1,0,0,0
Ses05F_script03_1_M014,Ses05F_script03_1_M013,Ses05F_script03_1_F013,exc,exc,neu,1,2,0,0,0
Ses05F_script03_1_F015,Ses05F_script03_1_F013,Ses05F_script03_1_M014,neu,neu,exc,3,1,0,0,0
Ses05F_script03_1_M015,Ses05F_script03_1_M014,Ses05F_script03_1_F015,exc,exc,neu,2,1,0,0,0
Ses05F_script03_1_M016,Ses05F_script03_1_M015,Ses05F_script03_1_F015,exc,exc,neu,1,2,0,0,0
Ses05F_script03_1_M017,Ses05F_script03_1_M016,Ses05F_script03_1_F015,exc,exc,neu,1,3,0,0,0
Ses05F_script03_1_F019,Ses05F_script03_1_F015,Ses05F_script03_1_M017,neu,neu,exc,4,1,0,0,0
Ses05F_script03_1_M018,Ses05F_script03_1_M017,Ses05F_script03_1_F019,exc,exc,neu,2,1,0,0,0
Ses05F_script03_1_M019,Ses05F_script03_1_M018,Ses05F_script03_1_F019,exc,exc,neu,1,2,0,0,0
Ses05F_script03_1_M020,Ses05F_script03_1_M019,Ses05F_script03_1_F019,exc,exc,neu,1,3,0,0,0
Ses05F_script03_1_M021,Ses05F_script03_1_M020,Ses05F_script03_1_F019,exc,exc,neu,1,4,0,0,0
Ses05F_script03_1_M022,Ses05F_script03_1_M021,Ses05F_script03_1_F019,exc,exc,neu,1,5,0,0,0
Ses05F_script03_1_M024,Ses05F_script03_1_M022,Ses05F_script03_1_F019,exc,exc,neu,1,6,0,0,0
Ses05F_script03_1_M025,Ses05F_script03_1_M024,Ses05F_script03_1_F019,exc,exc,neu,1,7,0,0,0
Ses05F_script03_1_F025,Ses05F_script03_1_F019,Ses05F_script03_1_M025,exc,neu,exc,8,1,1,0,0
Ses05F_script03_1_F030,Ses05F_script03_1_F025,Ses05F_script03_1_M030,exc,exc,neu,6,1,0,0,0
Ses05F_script03_1_M031,Ses05F_script03_1_M030,Ses05F_script03_1_F030,exc,neu,exc,2,1,1,0,0
Ses05F_script03_1_M032,Ses05F_script03_1_M031,Ses05F_script03_1_F031,exc,exc,hap,2,1,0,0,0
Ses05F_script03_1_M033,Ses05F_script03_1_M032,Ses05F_script03_1_F031,exc,exc,hap,1,2,0,0,0
Ses05F_script03_2_F001,Ses05F_script03_2_F000,pad,neu,neu,pad,1,None,0,0,0
Ses05F_script03_2_F003,Ses05F_script03_2_F001,pad,neu,neu,pad,1,None,0,0,0
Ses05F_script03_2_F004,Ses05F_script03_2_F003,Ses05F_script03_2_M004,neu,neu,ang,2,1,0,0,0
Ses05F_script03_2_M005,Ses05F_script03_2_M004,Ses05F_script03_2_F004,ang,ang,neu,2,1,0,0,0
Ses05F_script03_2_F005,Ses05F_script03_2_F004,Ses05F_script03_2_M005,neu,neu,ang,2,1,0,0,0
Ses05F_script03_2_F006,Ses05F_script03_2_F005,Ses05F_script03_2_M006,neu,neu,fru,2,1,0,0,0
Ses05F_script03_2_M010,Ses05F_script03_2_M009,Ses05F_script03_2_F008,neu,neu,fru,1,2,0,0,0
Ses05F_script03_2_F010,Ses05F_script03_2_F008,Ses05F_script03_2_M010,neu,fru,neu,3,1,1,0,0
Ses05F_script03_2_M014,Ses05F_script03_2_M013,Ses05F_script03_2_F012,ang,ang,neu,1,2,0,0,0
Ses05F_script03_2_F014,Ses05F_script03_2_F012,Ses05F_script03_2_M014,neu,neu,ang,3,1,0,0,0
Ses05F_script03_2_M016,Ses05F_script03_2_M014,Ses05F_script03_2_F014,ang,ang,neu,2,1,0,0,0
Ses05F_script03_2_F018,Ses05F_script03_2_F014,Ses05F_script03_2_M019,ang,neu,ang,4,1,1,0,0
Ses05F_script03_2_M024,Ses05F_script03_2_M023,Ses05F_script03_2_F021,ang,fru,ang,1,2,1,0,0
Ses05F_script03_2_M025,Ses05F_script03_2_M024,Ses05F_script03_2_F022,ang,ang,neu,2,1,0,0,0
Ses05F_script03_2_F023,Ses05F_script03_2_F022,Ses05F_script03_2_M025,ang,neu,ang,2,1,1,0,0
Ses05F_script03_2_M030,Ses05F_script03_2_M026,Ses05F_script03_2_F026,fru,ang,fru,3,1,1,0,0
Ses05F_script03_2_F028,Ses05F_script03_2_F027,Ses05F_script03_2_M030,fru,ang,fru,1,2,1,0,0
Ses05F_script03_2_F030,Ses05F_script03_2_F029,Ses05F_script03_2_M032,ang,ang,fru,1,2,0,0,0
Ses05F_script03_2_F031,Ses05F_script03_2_F030,Ses05F_script03_2_M032,ang,ang,fru,1,3,0,0,0
Ses05F_script03_2_F032,Ses05F_script03_2_F031,Ses05F_script03_2_M032,ang,ang,fru,1,4,0,0,0
Ses05F_script03_2_F033,Ses05F_script03_2_F032,Ses05F_script03_2_M032,ang,ang,fru,1,5,0,0,0
Ses05F_script03_2_M037,Ses05F_script03_2_M032,Ses05F_script03_2_F033,ang,fru,ang,6,1,1,0,0
Ses05M_impro01_F001,Ses05M_impro01_F000,pad,neu,neu,pad,1,None,0,0,0
Ses05M_impro01_F002,Ses05M_impro01_F001,pad,neu,neu,pad,1,None,0,0,0
Ses05M_impro01_F003,Ses05M_impro01_F002,pad,neu,neu,pad,1,None,0,0,0
Ses05M_impro01_F004,Ses05M_impro01_F003,pad,neu,neu,pad,1,None,0,0,0
Ses05M_impro01_F005,Ses05M_impro01_F004,Ses05M_impro01_M004,fru,neu,fru,2,1,1,0,0
Ses05M_impro01_F007,Ses05M_impro01_F006,Ses05M_impro01_M008,fru,neu,fru,2,1,1,0,0
Ses05M_impro01_F010,Ses05M_impro01_F009,Ses05M_impro01_M009,fru,neu,fru,1,3,1,0,0
Ses05M_impro01_M012,Ses05M_impro01_M011,Ses05M_impro01_F012,fru,fru,neu,3,1,0,0,0
Ses05M_impro01_F013,Ses05M_impro01_F012,Ses05M_impro01_M012,fru,neu,fru,2,1,1,0,0
Ses05M_impro01_F017,Ses05M_impro01_F016,Ses05M_impro01_M015,fru,fru,ang,2,1,0,0,0
Ses05M_impro01_F018,Ses05M_impro01_F017,Ses05M_impro01_M015,fru,fru,ang,1,2,0,0,0
Ses05M_impro01_M016,Ses05M_impro01_M015,Ses05M_impro01_F018,fru,ang,fru,3,1,1,0,0
Ses05M_impro01_M019,Ses05M_impro01_M018,Ses05M_impro01_F021,fru,fru,ang,2,1,0,0,0
Ses05M_impro01_M020,Ses05M_impro01_M019,Ses05M_impro01_F021,fru,fru,ang,1,2,0,0,0
Ses05M_impro01_F022,Ses05M_impro01_F021,Ses05M_impro01_M020,fru,ang,fru,3,1,1,0,0
Ses05M_impro01_M022,Ses05M_impro01_M021,Ses05M_impro01_F023,fru,fru,ang,2,1,0,0,0
Ses05M_impro02_M001,Ses05M_impro02_M000,pad,sad,sad,pad,1,None,0,0,0
Ses05M_impro02_M007,Ses05M_impro02_M001,pad,sad,sad,pad,1,None,0,0,0
Ses05M_impro02_M008,Ses05M_impro02_M007,Ses05M_impro02_F006,fru,sad,fru,2,1,1,0,0
Ses05M_impro02_M011,Ses05M_impro02_M010,Ses05M_impro02_F006,sad,sad,fru,1,3,0,0,0
Ses05M_impro02_M012,Ses05M_impro02_M011,Ses05M_impro02_F006,sad,sad,fru,1,4,0,0,0
Ses05M_impro02_F009,Ses05M_impro02_F006,Ses05M_impro02_M012,fru,fru,sad,5,1,0,0,0
Ses05M_impro02_M014,Ses05M_impro02_M012,Ses05M_impro02_F009,sad,sad,fru,2,1,0,0,0
Ses05M_impro02_F010,Ses05M_impro02_F009,Ses05M_impro02_M014,fru,fru,sad,2,1,0,0,0
Ses05M_impro02_M019,Ses05M_impro02_M018,Ses05M_impro02_F013,sad,fru,sad,2,1,1,0,0
Ses05M_impro02_F023,Ses05M_impro02_F021,Ses05M_impro02_M031,sad,sad,exc,4,1,0,0,0
Ses05M_impro02_F024,Ses05M_impro02_F023,Ses05M_impro02_M031,sad,sad,exc,1,2,0,0,0
Ses05M_impro03_M001,Ses05M_impro03_M000,Ses05M_impro03_F000,exc,exc,neu,2,1,0,0,0
Ses05M_impro03_M002,Ses05M_impro03_M001,Ses05M_impro03_F000,exc,exc,neu,1,2,0,0,0
Ses05M_impro03_F002,Ses05M_impro03_F000,Ses05M_impro03_M002,exc,neu,exc,3,1,1,0,0
Ses05M_impro03_F004,Ses05M_impro03_F003,Ses05M_impro03_M004,exc,exc,hap,2,1,0,0,0
Ses05M_impro03_F005,Ses05M_impro03_F004,Ses05M_impro03_M004,hap,exc,hap,1,2,1,0,0
Ses05M_impro03_M008,Ses05M_impro03_M007,Ses05M_impro03_F006,hap,hap,neu,2,1,0,0,0
Ses05M_impro03_M009,Ses05M_impro03_M008,Ses05M_impro03_F006,hap,hap,neu,1,2,0,0,0
Ses05M_impro03_M010,Ses05M_impro03_M009,Ses05M_impro03_F006,hap,hap,neu,1,3,0,0,0
Ses05M_impro03_M011,Ses05M_impro03_M010,Ses05M_impro03_F006,hap,hap,neu,1,4,0,0,0
Ses05M_impro03_M012,Ses05M_impro03_M011,Ses05M_impro03_F008,hap,hap,exc,2,1,0,0,0
Ses05M_impro03_F009,Ses05M_impro03_F008,Ses05M_impro03_M012,hap,exc,hap,2,1,1,0,0
Ses05M_impro03_F016,Ses05M_impro03_F015,Ses05M_impro03_M016,exc,exc,hap,1,2,0,0,0
Ses05M_impro03_M018,Ses05M_impro03_M016,Ses05M_impro03_F016,hap,hap,exc,3,1,0,0,0
Ses05M_impro03_F018,Ses05M_impro03_F016,Ses05M_impro03_M018,hap,exc,hap,2,1,1,0,0
Ses05M_impro03_F019,Ses05M_impro03_F018,Ses05M_impro03_M019,hap,hap,neu,2,1,0,0,0
Ses05M_impro03_F020,Ses05M_impro03_F019,Ses05M_impro03_M020,exc,hap,exc,2,1,1,0,0
Ses05M_impro03_M023,Ses05M_impro03_M021,Ses05M_impro03_F022,hap,exc,hap,3,1,1,0,0
Ses05M_impro03_M027,Ses05M_impro03_M026,Ses05M_impro03_F026,hap,hap,exc,2,1,0,0,0
Ses05M_impro03_M028,Ses05M_impro03_M027,Ses05M_impro03_F026,hap,hap,exc,1,2,0,0,0
Ses05M_impro03_F030,Ses05M_impro03_F029,Ses05M_impro03_M029,neu,neu,exc,2,1,0,0,0
Ses05M_impro03_M031,Ses05M_impro03_M030,Ses05M_impro03_F030,hap,hap,neu,1,2,0,0,0
Ses05M_impro03_F033,Ses05M_impro03_F030,Ses05M_impro03_M031,neu,neu,hap,3,1,0,0,0
Ses05M_impro03_M032,Ses05M_impro03_M031,Ses05M_impro03_F033,hap,hap,neu,2,1,0,0,0
Ses05M_impro03_F034,Ses05M_impro03_F033,Ses05M_impro03_M032,hap,neu,hap,2,1,1,0,0
Ses05M_impro04_M001,Ses05M_impro04_M000,pad,fru,fru,pad,1,None,0,0,0
Ses05M_impro04_M002,Ses05M_impro04_M001,Ses05M_impro04_F001,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F002,Ses05M_impro04_F001,Ses05M_impro04_M002,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M003,Ses05M_impro04_M002,Ses05M_impro04_F002,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F003,Ses05M_impro04_F002,Ses05M_impro04_M003,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M004,Ses05M_impro04_M003,Ses05M_impro04_F003,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_M005,Ses05M_impro04_M004,Ses05M_impro04_F003,fru,fru,neu,1,2,0,0,0
Ses05M_impro04_F004,Ses05M_impro04_F003,Ses05M_impro04_M005,neu,neu,fru,3,1,0,0,0
Ses05M_impro04_M006,Ses05M_impro04_M005,Ses05M_impro04_F004,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_M007,Ses05M_impro04_M006,Ses05M_impro04_F004,fru,fru,neu,1,2,0,0,0
Ses05M_impro04_F005,Ses05M_impro04_F004,Ses05M_impro04_M007,neu,neu,fru,3,1,0,0,0
Ses05M_impro04_M008,Ses05M_impro04_M007,Ses05M_impro04_F005,neu,fru,neu,2,1,1,0,0
Ses05M_impro04_F007,Ses05M_impro04_F006,Ses05M_impro04_M011,neu,neu,fru,4,1,0,0,0
Ses05M_impro04_M012,Ses05M_impro04_M011,Ses05M_impro04_F007,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_M013,Ses05M_impro04_M012,Ses05M_impro04_F007,fru,fru,neu,1,2,0,0,0
Ses05M_impro04_F008,Ses05M_impro04_F007,Ses05M_impro04_M013,neu,neu,fru,3,1,0,0,0
Ses05M_impro04_M014,Ses05M_impro04_M013,Ses05M_impro04_F008,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_M015,Ses05M_impro04_M014,Ses05M_impro04_F008,fru,fru,neu,1,2,0,0,0
Ses05M_impro04_F009,Ses05M_impro04_F008,Ses05M_impro04_M015,neu,neu,fru,3,1,0,0,0
Ses05M_impro04_F010,Ses05M_impro04_F009,Ses05M_impro04_M015,neu,neu,fru,1,2,0,0,0
Ses05M_impro04_M016,Ses05M_impro04_M015,Ses05M_impro04_F010,fru,fru,neu,3,1,0,0,0
Ses05M_impro04_F011,Ses05M_impro04_F010,Ses05M_impro04_M016,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M017,Ses05M_impro04_M016,Ses05M_impro04_F011,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F012,Ses05M_impro04_F011,Ses05M_impro04_M017,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_F013,Ses05M_impro04_F012,Ses05M_impro04_M017,neu,neu,fru,1,2,0,0,0
Ses05M_impro04_F014,Ses05M_impro04_F013,Ses05M_impro04_M017,neu,neu,fru,1,3,0,0,0
Ses05M_impro04_F015,Ses05M_impro04_F014,Ses05M_impro04_M019,neu,neu,ang,2,1,0,0,0
Ses05M_impro04_M020,Ses05M_impro04_M019,Ses05M_impro04_F015,ang,ang,neu,2,1,0,0,0
Ses05M_impro04_F016,Ses05M_impro04_F015,Ses05M_impro04_M020,neu,neu,ang,2,1,0,0,0
Ses05M_impro04_F017,Ses05M_impro04_F016,Ses05M_impro04_M020,neu,neu,ang,1,2,0,0,0
Ses05M_impro04_F018,Ses05M_impro04_F017,Ses05M_impro04_M022,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M023,Ses05M_impro04_M022,Ses05M_impro04_F018,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F019,Ses05M_impro04_F018,Ses05M_impro04_M023,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_F020,Ses05M_impro04_F019,Ses05M_impro04_M023,neu,neu,fru,1,2,0,0,0
Ses05M_impro04_M024,Ses05M_impro04_M023,Ses05M_impro04_F020,fru,fru,neu,3,1,0,0,0
Ses05M_impro04_F021,Ses05M_impro04_F020,Ses05M_impro04_M024,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_F022,Ses05M_impro04_F021,Ses05M_impro04_M024,neu,neu,fru,1,2,0,0,0
Ses05M_impro04_M025,Ses05M_impro04_M024,Ses05M_impro04_F022,fru,fru,neu,3,1,0,0,0
Ses05M_impro04_F023,Ses05M_impro04_F022,Ses05M_impro04_M025,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_F024,Ses05M_impro04_F023,Ses05M_impro04_M025,neu,neu,fru,1,2,0,0,0
Ses05M_impro04_M026,Ses05M_impro04_M025,Ses05M_impro04_F024,fru,fru,neu,3,1,0,0,0
Ses05M_impro04_M027,Ses05M_impro04_M026,Ses05M_impro04_F024,fru,fru,neu,1,2,0,0,0
Ses05M_impro04_F026,Ses05M_impro04_F024,Ses05M_impro04_M027,neu,neu,fru,3,1,0,0,0
Ses05M_impro04_M028,Ses05M_impro04_M027,Ses05M_impro04_F026,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F027,Ses05M_impro04_F026,Ses05M_impro04_M028,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M029,Ses05M_impro04_M028,Ses05M_impro04_F027,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F028,Ses05M_impro04_F027,Ses05M_impro04_M029,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M030,Ses05M_impro04_M029,Ses05M_impro04_F028,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F029,Ses05M_impro04_F028,Ses05M_impro04_M030,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M031,Ses05M_impro04_M030,Ses05M_impro04_F029,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F030,Ses05M_impro04_F029,Ses05M_impro04_M031,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M032,Ses05M_impro04_M031,Ses05M_impro04_F030,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F031,Ses05M_impro04_F030,Ses05M_impro04_M032,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M033,Ses05M_impro04_M032,Ses05M_impro04_F031,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F032,Ses05M_impro04_F031,Ses05M_impro04_M033,neu,neu,fru,2,1,0,0,0
Ses05M_impro04_M034,Ses05M_impro04_M033,Ses05M_impro04_F032,fru,fru,neu,2,1,0,0,0
Ses05M_impro04_F033,Ses05M_impro04_F032,Ses05M_impro04_M034,fru,neu,fru,2,1,1,0,0
