center,target,opposite,center_label,target_label,opposite_label,target_dist,opposite_dist,self_emo_shift,self_time_dur,closest_time_dur
Ses01M_script03_2_F025,Ses01M_script03_2_F024,Ses01M_script03_2_M026,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M027,Ses01M_script03_2_M026,Ses01M_script03_2_F025,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F026,Ses01M_script03_2_F025,Ses01M_script03_2_M027,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M028,Ses01M_script03_2_M027,Ses01M_script03_2_F026,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F027,Ses01M_script03_2_F026,Ses01M_script03_2_M028,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M029,Ses01M_script03_2_M028,Ses01M_script03_2_F027,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F028,Ses01M_script03_2_F027,Ses01M_script03_2_M029,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M030,Ses01M_script03_2_M029,Ses01M_script03_2_F028,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F029,Ses01M_script03_2_F028,Ses01M_script03_2_M030,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F030,Ses01M_script03_2_F029,Ses01M_script03_2_M030,ang,ang,ang,1,2,0,0,0
Ses01M_script03_2_M031,Ses01M_script03_2_M030,Ses01M_script03_2_F030,ang,ang,ang,3,1,0,0,0
Ses01M_script03_2_M032,Ses01M_script03_2_M031,Ses01M_script03_2_F030,ang,ang,ang,1,2,0,0,0
Ses01M_script03_2_F031,Ses01M_script03_2_F030,Ses01M_script03_2_M032,ang,ang,ang,3,1,0,0,0
Ses01M_script03_2_M034,Ses01M_script03_2_M033,Ses01M_script03_2_F033,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F034,Ses01M_script03_2_F033,Ses01M_script03_2_M034,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M035,Ses01M_script03_2_M034,Ses01M_script03_2_F034,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F035,Ses01M_script03_2_F034,Ses01M_script03_2_M035,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M036,Ses01M_script03_2_M035,Ses01M_script03_2_F035,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F036,Ses01M_script03_2_F035,Ses01M_script03_2_M036,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M037,Ses01M_script03_2_M036,Ses01M_script03_2_F036,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F037,Ses01M_script03_2_F036,Ses01M_script03_2_M037,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M038,Ses01M_script03_2_M037,Ses01M_script03_2_F037,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F038,Ses01M_script03_2_F037,Ses01M_script03_2_M038,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M039,Ses01M_script03_2_M038,Ses01M_script03_2_F038,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F039,Ses01M_script03_2_F038,Ses01M_script03_2_M039,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M040,Ses01M_script03_2_M039,Ses01M_script03_2_F039,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F040,Ses01M_script03_2_F039,Ses01M_script03_2_M040,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M041,Ses01M_script03_2_M040,Ses01M_script03_2_F040,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_F041,Ses01M_script03_2_F040,Ses01M_script03_2_M041,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M042,Ses01M_script03_2_M041,Ses01M_script03_2_F041,ang,ang,ang,2,1,0,0,0
Ses01M_script03_2_M043,Ses01M_script03_2_M042,Ses01M_script03_2_F041,ang,ang,ang,1,2,0,0,0
Ses02F_impro01_M001,Ses02F_impro01_M000,Ses02F_impro01_F000,neu,neu,neu,1,2,0,0,0
Ses02F_impro01_F019,Ses02F_impro01_F018,Ses02F_impro01_M019,ang,ang,ang,3,1,0,0,0
Ses02F_impro02_F009,Ses02F_impro02_F008,Ses02F_impro02_M007,sad,sad,sad,2,1,0,0,0
Ses02F_impro03_M005,Ses02F_impro03_M004,Ses02F_impro03_F004,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F012,Ses02F_impro03_F011,Ses02F_impro03_M009,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_M010,Ses02F_impro03_M009,Ses02F_impro03_F012,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F013,Ses02F_impro03_F012,Ses02F_impro03_M010,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_M011,Ses02F_impro03_M010,Ses02F_impro03_F013,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F014,Ses02F_impro03_F013,Ses02F_impro03_M011,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_M012,Ses02F_impro03_M011,Ses02F_impro03_F014,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F015,Ses02F_impro03_F014,Ses02F_impro03_M012,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F016,Ses02F_impro03_F015,Ses02F_impro03_M012,hap,hap,hap,1,2,0,0,0
Ses02F_impro03_M020,Ses02F_impro03_M019,Ses02F_impro03_F023,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F024,Ses02F_impro03_F023,Ses02F_impro03_M020,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_M024,Ses02F_impro03_M023,Ses02F_impro03_F026,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F027,Ses02F_impro03_F026,Ses02F_impro03_M024,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_M025,Ses02F_impro03_M024,Ses02F_impro03_F027,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F028,Ses02F_impro03_F027,Ses02F_impro03_M025,hap,hap,hap,2,1,0,0,0
Ses02F_impro03_F029,Ses02F_impro03_F028,Ses02F_impro03_M025,hap,hap,hap,1,2,0,0,0
Ses02F_impro03_M026,Ses02F_impro03_M025,Ses02F_impro03_F029,hap,hap,hap,3,1,0,0,0
Ses02F_impro03_F030,Ses02F_impro03_F029,Ses02F_impro03_M026,hap,hap,hap,2,1,0,0,0
Ses02F_impro05_F001,Ses02F_impro05_F000,Ses02F_impro05_M000,neu,neu,neu,2,1,0,0,0
Ses02F_impro05_M001,Ses02F_impro05_M000,Ses02F_impro05_F001,neu,neu,neu,2,1,0,0,0
Ses02F_impro05_M005,Ses02F_impro05_M004,Ses02F_impro05_F004,neu,neu,neu,2,1,0,0,0
Ses02F_impro07_M002,Ses02F_impro07_M001,Ses02F_impro07_F001,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F002,Ses02F_impro07_F001,Ses02F_impro07_M002,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_M003,Ses02F_impro07_M002,Ses02F_impro07_F002,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F003,Ses02F_impro07_F002,Ses02F_impro07_M003,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_M004,Ses02F_impro07_M003,Ses02F_impro07_F003,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F004,Ses02F_impro07_F003,Ses02F_impro07_M004,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_M005,Ses02F_impro07_M004,Ses02F_impro07_F004,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F005,Ses02F_impro07_F004,Ses02F_impro07_M005,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F006,Ses02F_impro07_F005,Ses02F_impro07_M005,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_F007,Ses02F_impro07_F006,Ses02F_impro07_M005,hap,hap,hap,1,3,0,0,0
Ses02F_impro07_F008,Ses02F_impro07_F007,Ses02F_impro07_M005,hap,hap,hap,1,4,0,0,0
Ses02F_impro07_M006,Ses02F_impro07_M005,Ses02F_impro07_F008,hap,hap,hap,5,1,0,0,0
Ses02F_impro07_M007,Ses02F_impro07_M006,Ses02F_impro07_F008,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_F009,Ses02F_impro07_F008,Ses02F_impro07_M007,hap,hap,hap,3,1,0,0,0
Ses02F_impro07_M008,Ses02F_impro07_M007,Ses02F_impro07_F009,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_M009,Ses02F_impro07_M008,Ses02F_impro07_F009,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_F010,Ses02F_impro07_F009,Ses02F_impro07_M009,hap,hap,hap,3,1,0,0,0
Ses02F_impro07_M010,Ses02F_impro07_M009,Ses02F_impro07_F010,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F011,Ses02F_impro07_F010,Ses02F_impro07_M010,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_M011,Ses02F_impro07_M010,Ses02F_impro07_F011,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F012,Ses02F_impro07_F011,Ses02F_impro07_M011,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F013,Ses02F_impro07_F012,Ses02F_impro07_M011,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_F018,Ses02F_impro07_F017,Ses02F_impro07_M017,hap,hap,hap,3,1,0,0,0
Ses02F_impro07_M018,Ses02F_impro07_M017,Ses02F_impro07_F018,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_M019,Ses02F_impro07_M018,Ses02F_impro07_F018,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_F019,Ses02F_impro07_F018,Ses02F_impro07_M019,hap,hap,hap,3,1,0,0,0
Ses02F_impro07_F020,Ses02F_impro07_F019,Ses02F_impro07_M019,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_M028,Ses02F_impro07_M027,Ses02F_impro07_F026,hap,hap,hap,1,4,0,0,0
Ses02F_impro07_F027,Ses02F_impro07_F026,Ses02F_impro07_M028,hap,hap,hap,5,1,0,0,0
Ses02F_impro07_F028,Ses02F_impro07_F027,Ses02F_impro07_M028,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_F029,Ses02F_impro07_F028,Ses02F_impro07_M028,hap,hap,hap,1,3,0,0,0
Ses02F_impro07_M029,Ses02F_impro07_M028,Ses02F_impro07_F029,hap,hap,hap,4,1,0,0,0
Ses02F_impro07_F030,Ses02F_impro07_F029,Ses02F_impro07_M029,hap,hap,hap,2,1,0,0,0
Ses02F_impro07_F031,Ses02F_impro07_F030,Ses02F_impro07_M029,hap,hap,hap,1,2,0,0,0
Ses02F_impro07_F035,Ses02F_impro07_F034,Ses02F_impro07_M034,hap,hap,hap,4,1,0,0,0
Ses02F_impro08_F003,Ses02F_impro08_F002,Ses02F_impro08_M003,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F007,Ses02F_impro08_F006,Ses02F_impro08_M005,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F008,Ses02F_impro08_F007,Ses02F_impro08_M005,neu,neu,neu,1,2,0,0,0
Ses02F_impro08_M006,Ses02F_impro08_M005,Ses02F_impro08_F008,neu,neu,neu,3,1,0,0,0
Ses02F_impro08_F009,Ses02F_impro08_F008,Ses02F_impro08_M006,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F010,Ses02F_impro08_F009,Ses02F_impro08_M006,neu,neu,neu,1,2,0,0,0
Ses02F_impro08_M007,Ses02F_impro08_M006,Ses02F_impro08_F010,neu,neu,neu,3,1,0,0,0
Ses02F_impro08_F011,Ses02F_impro08_F010,Ses02F_impro08_M007,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F012,Ses02F_impro08_F011,Ses02F_impro08_M007,neu,neu,neu,1,2,0,0,0
Ses02F_impro08_F013,Ses02F_impro08_F012,Ses02F_impro08_M007,neu,neu,neu,1,3,0,0,0
Ses02F_impro08_M008,Ses02F_impro08_M007,Ses02F_impro08_F013,neu,neu,neu,4,1,0,0,0
Ses02F_impro08_F014,Ses02F_impro08_F013,Ses02F_impro08_M008,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_M009,Ses02F_impro08_M008,Ses02F_impro08_F014,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F015,Ses02F_impro08_F014,Ses02F_impro08_M009,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_M010,Ses02F_impro08_M009,Ses02F_impro08_F015,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F016,Ses02F_impro08_F015,Ses02F_impro08_M010,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_M011,Ses02F_impro08_M010,Ses02F_impro08_F016,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F017,Ses02F_impro08_F016,Ses02F_impro08_M011,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_M012,Ses02F_impro08_M011,Ses02F_impro08_F017,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F018,Ses02F_impro08_F017,Ses02F_impro08_M012,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_M013,Ses02F_impro08_M012,Ses02F_impro08_F018,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F019,Ses02F_impro08_F018,Ses02F_impro08_M013,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F021,Ses02F_impro08_F020,Ses02F_impro08_M015,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F022,Ses02F_impro08_F021,Ses02F_impro08_M015,neu,neu,neu,1,2,0,0,0
Ses02F_impro08_M016,Ses02F_impro08_M015,Ses02F_impro08_F022,neu,neu,neu,3,1,0,0,0
Ses02F_impro08_F023,Ses02F_impro08_F022,Ses02F_impro08_M016,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F024,Ses02F_impro08_F023,Ses02F_impro08_M016,neu,neu,neu,1,2,0,0,0
Ses02F_impro08_F026,Ses02F_impro08_F025,Ses02F_impro08_M018,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_M019,Ses02F_impro08_M018,Ses02F_impro08_F026,neu,neu,neu,2,1,0,0,0
Ses02F_impro08_F027,Ses02F_impro08_F026,Ses02F_impro08_M019,neu,neu,neu,2,1,0,0,0
Ses02F_script01_1_F037,Ses02F_script01_1_F036,Ses02F_script01_1_M036,ang,ang,ang,2,1,0,0,0
Ses02F_script01_1_M037,Ses02F_script01_1_M036,Ses02F_script01_1_F037,ang,ang,ang,2,1,0,0,0
Ses02F_script01_1_F038,Ses02F_script01_1_F037,Ses02F_script01_1_M037,ang,ang,ang,2,1,0,0,0
Ses02F_script01_1_M038,Ses02F_script01_1_M037,Ses02F_script01_1_F038,ang,ang,ang,2,1,0,0,0
Ses02F_script01_3_M021,Ses02F_script01_3_M020,Ses02F_script01_3_F020,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_F021,Ses02F_script01_3_F020,Ses02F_script01_3_M021,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_M022,Ses02F_script01_3_M021,Ses02F_script01_3_F021,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_F022,Ses02F_script01_3_F021,Ses02F_script01_3_M022,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_M023,Ses02F_script01_3_M022,Ses02F_script01_3_F022,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_F023,Ses02F_script01_3_F022,Ses02F_script01_3_M023,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_M024,Ses02F_script01_3_M023,Ses02F_script01_3_F023,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_F024,Ses02F_script01_3_F023,Ses02F_script01_3_M024,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_M025,Ses02F_script01_3_M024,Ses02F_script01_3_F024,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_F025,Ses02F_script01_3_F024,Ses02F_script01_3_M025,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_M026,Ses02F_script01_3_M025,Ses02F_script01_3_F025,sad,sad,sad,2,1,0,0,0
Ses02F_script01_3_M027,Ses02F_script01_3_M026,Ses02F_script01_3_F025,sad,sad,sad,1,2,0,0,0
Ses02F_script01_3_M028,Ses02F_script01_3_M027,Ses02F_script01_3_F025,sad,sad,sad,1,3,0,0,0
Ses02F_script01_3_M029,Ses02F_script01_3_M028,Ses02F_script01_3_F025,sad,sad,sad,1,4,0,0,0
Ses02F_script01_3_M030,Ses02F_script01_3_M029,Ses02F_script01_3_F025,sad,sad,sad,1,5,0,0,0
Ses02F_script01_3_M031,Ses02F_script01_3_M030,Ses02F_script01_3_F025,sad,sad,sad,1,6,0,0,0
Ses02F_script01_3_M032,Ses02F_script01_3_M031,Ses02F_script01_3_F025,sad,sad,sad,1,7,0,0,0
Ses02F_script01_3_M033,Ses02F_script01_3_M032,Ses02F_script01_3_F025,sad,sad,sad,1,8,0,0,0
Ses02F_script02_1_M013,Ses02F_script02_1_M012,Ses02F_script02_1_F005,neu,neu,neu,2,1,0,0,0
Ses02F_script02_1_M044,Ses02F_script02_1_M043,Ses02F_script02_1_F021,neu,neu,neu,2,1,0,0,0
Ses02F_script02_2_F034,Ses02F_script02_2_F033,Ses02F_script02_2_M036,sad,sad,sad,1,2,0,0,0
Ses02F_script02_2_M037,Ses02F_script02_2_M036,Ses02F_script02_2_F034,sad,sad,sad,3,1,0,0,0
Ses02F_script02_2_F035,Ses02F_script02_2_F034,Ses02F_script02_2_M037,sad,sad,sad,2,1,0,0,0
Ses02F_script02_2_M038,Ses02F_script02_2_M037,Ses02F_script02_2_F035,sad,sad,sad,2,1,0,0,0
Ses02F_script02_2_M043,Ses02F_script02_2_M042,Ses02F_script02_2_F041,hap,hap,hap,2,1,0,0,0
Ses02F_script02_2_F042,Ses02F_script02_2_F041,Ses02F_script02_2_M043,hap,hap,hap,2,1,0,0,0
Ses02F_script02_2_M046,Ses02F_script02_2_M045,Ses02F_script02_2_F045,hap,hap,hap,2,1,0,0,0
Ses02F_script03_1_M013,Ses02F_script03_1_M012,Ses02F_script03_1_F012,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_M014,Ses02F_script03_1_M013,Ses02F_script03_1_F012,neu,neu,neu,1,2,0,0,0
Ses02F_script03_1_F013,Ses02F_script03_1_F012,Ses02F_script03_1_M014,neu,neu,neu,3,1,0,0,0
Ses02F_script03_1_M015,Ses02F_script03_1_M014,Ses02F_script03_1_F013,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_F014,Ses02F_script03_1_F013,Ses02F_script03_1_M015,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_M016,Ses02F_script03_1_M015,Ses02F_script03_1_F014,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_F015,Ses02F_script03_1_F014,Ses02F_script03_1_M016,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_M017,Ses02F_script03_1_M016,Ses02F_script03_1_F015,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_F016,Ses02F_script03_1_F015,Ses02F_script03_1_M017,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_M018,Ses02F_script03_1_M017,Ses02F_script03_1_F016,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_F017,Ses02F_script03_1_F016,Ses02F_script03_1_M018,neu,neu,neu,2,1,0,0,0
Ses02F_script03_1_M023,Ses02F_script03_1_M022,Ses02F_script03_1_F019,hap,hap,hap,1,3,0,0,0
Ses02F_script03_1_F020,Ses02F_script03_1_F019,Ses02F_script03_1_M023,hap,hap,hap,4,1,0,0,0
Ses02F_script03_1_F029,Ses02F_script03_1_F028,Ses02F_script03_1_M032,hap,hap,hap,2,1,0,0,0
Ses02F_script03_2_F035,Ses02F_script03_2_F034,Ses02F_script03_2_M036,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M037,Ses02F_script03_2_M036,Ses02F_script03_2_F035,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F036,Ses02F_script03_2_F035,Ses02F_script03_2_M037,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M038,Ses02F_script03_2_M037,Ses02F_script03_2_F036,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F037,Ses02F_script03_2_F036,Ses02F_script03_2_M038,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M039,Ses02F_script03_2_M038,Ses02F_script03_2_F037,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F038,Ses02F_script03_2_F037,Ses02F_script03_2_M039,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F040,Ses02F_script03_2_F039,Ses02F_script03_2_M041,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M042,Ses02F_script03_2_M041,Ses02F_script03_2_F040,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F041,Ses02F_script03_2_F040,Ses02F_script03_2_M042,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M043,Ses02F_script03_2_M042,Ses02F_script03_2_F041,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F042,Ses02F_script03_2_F041,Ses02F_script03_2_M043,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M044,Ses02F_script03_2_M043,Ses02F_script03_2_F042,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_F043,Ses02F_script03_2_F042,Ses02F_script03_2_M044,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M045,Ses02F_script03_2_M044,Ses02F_script03_2_F043,ang,ang,ang,2,1,0,0,0
Ses02F_script03_2_M046,Ses02F_script03_2_M045,Ses02F_script03_2_F043,ang,ang,ang,1,2,0,0,0
Ses02F_script03_2_M047,Ses02F_script03_2_M046,Ses02F_script03_2_F043,ang,ang,ang,1,3,0,0,0
Ses02M_impro01_M002,Ses02M_impro01_M001,Ses02M_impro01_F000,neu,neu,neu,1,2,0,0,0
Ses02M_impro01_F001,Ses02M_impro01_F000,Ses02M_impro01_M002,neu,neu,neu,3,1,0,0,0
Ses02M_impro01_F002,Ses02M_impro01_F001,Ses02M_impro01_M002,neu,neu,neu,1,2,0,0,0
Ses02M_impro01_M003,Ses02M_impro01_M002,Ses02M_impro01_F002,neu,neu,neu,3,1,0,0,0
Ses02M_impro01_F003,Ses02M_impro01_F002,Ses02M_impro01_M003,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_M004,Ses02M_impro01_M003,Ses02M_impro01_F003,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_F004,Ses02M_impro01_F003,Ses02M_impro01_M004,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_M005,Ses02M_impro01_M004,Ses02M_impro01_F004,neu,neu,neu,2,1,0,0,0
Ses02M_impro01_F005,Ses02M_impro01_F004,Ses02M_impro01_M005,neu,neu,neu,2,1,0,0,0
Ses02M_impro02_F001,Ses02M_impro02_F000,Ses02M_impro02_M000,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_F002,Ses02M_impro02_F001,Ses02M_impro02_M000,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_M001,Ses02M_impro02_M000,Ses02M_impro02_F002,sad,sad,sad,3,1,0,0,0
Ses02M_impro02_F003,Ses02M_impro02_F002,Ses02M_impro02_M001,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_M002,Ses02M_impro02_M001,Ses02M_impro02_F003,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_F004,Ses02M_impro02_F003,Ses02M_impro02_M002,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_F008,Ses02M_impro02_F007,Ses02M_impro02_M007,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_M008,Ses02M_impro02_M007,Ses02M_impro02_F008,sad,sad,sad,2,1,0,0,0
Ses02M_impro02_M009,Ses02M_impro02_M008,Ses02M_impro02_F008,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_F009,Ses02M_impro02_F008,Ses02M_impro02_M009,sad,sad,sad,3,1,0,0,0
Ses02M_impro02_F010,Ses02M_impro02_F009,Ses02M_impro02_M009,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_M018,Ses02M_impro02_M017,Ses02M_impro02_F013,sad,sad,sad,1,2,0,0,0
Ses02M_impro02_F014,Ses02M_impro02_F013,Ses02M_impro02_M018,sad,sad,sad,3,1,0,0,0
Ses02M_impro03_M001,Ses02M_impro03_M000,Ses02M_impro03_F000,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F001,Ses02M_impro03_F000,Ses02M_impro03_M001,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F005,Ses02M_impro03_F004,Ses02M_impro03_M005,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M012,Ses02M_impro03_M011,Ses02M_impro03_F011,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F012,Ses02M_impro03_F011,Ses02M_impro03_M012,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M015,Ses02M_impro03_M014,Ses02M_impro03_F013,hap,hap,hap,1,2,0,0,0
Ses02M_impro03_M016,Ses02M_impro03_M015,Ses02M_impro03_F013,hap,hap,hap,1,3,0,0,0
Ses02M_impro03_F014,Ses02M_impro03_F013,Ses02M_impro03_M016,hap,hap,hap,4,1,0,0,0
Ses02M_impro03_M017,Ses02M_impro03_M016,Ses02M_impro03_F014,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F015,Ses02M_impro03_F014,Ses02M_impro03_M017,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M018,Ses02M_impro03_M017,Ses02M_impro03_F015,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F016,Ses02M_impro03_F015,Ses02M_impro03_M018,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M019,Ses02M_impro03_M018,Ses02M_impro03_F016,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F017,Ses02M_impro03_F016,Ses02M_impro03_M019,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M020,Ses02M_impro03_M019,Ses02M_impro03_F017,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F018,Ses02M_impro03_F017,Ses02M_impro03_M020,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M021,Ses02M_impro03_M020,Ses02M_impro03_F018,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_F024,Ses02M_impro03_F023,Ses02M_impro03_M026,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M027,Ses02M_impro03_M026,Ses02M_impro03_F024,hap,hap,hap,2,1,0,0,0
Ses02M_impro03_M031,Ses02M_impro03_M030,Ses02M_impro03_F028,hap,hap,hap,2,1,0,0,0
Ses02M_impro05_M001,Ses02M_impro05_M000,Ses02M_impro05_F000,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_F001,Ses02M_impro05_F000,Ses02M_impro05_M001,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_M002,Ses02M_impro05_M001,Ses02M_impro05_F001,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_F002,Ses02M_impro05_F001,Ses02M_impro05_M002,neu,neu,neu,2,1,0,0,0
Ses02M_impro05_F003,Ses02M_impro05_F002,Ses02M_impro05_M002,neu,neu,neu,1,2,0,0,0
Ses02M_impro05_M003,Ses02M_impro05_M002,Ses02M_impro05_F003,neu,neu,neu,3,1,0,0,0
Ses02M_impro05_F004,Ses02M_impro05_F003,Ses02M_impro05_M003,neu,neu,neu,2,1,0,0,0
Ses02M_impro06_M003,Ses02M_impro06_M002,Ses02M_impro06_F002,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F003,Ses02M_impro06_F002,Ses02M_impro06_M003,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_M004,Ses02M_impro06_M003,Ses02M_impro06_F003,sad,sad,sad,2,1,0,0,0
Ses02M_impro06_F004,Ses02M_impro06_F003,Ses02M_impro06_M004,sad,sad,sad,2,1,0,0,0
